English,Mon,Original_Definition
Vedic lore,ကွတ်ဗေဒဗိုတ်ပိ,"(n) knowledge of the Three Vedas, Vedic lore."
Veer.  မှာ၊ မှာရာ၊ ယောၚ်မှာ၊ ယောၚ်ယာ။,ဗၠေၚ်ဒစေၚ်,(v) veer. [id] မှာ၊ မှာရာ၊ ယောၚ်မှာ၊ ယောၚ်ယာ။
Vegetable,ဂဂေံါ,"ဍာ်ဂဂေံါ(မ်) (n) bitter preparation of fish and vegetables given to stimulate lactation, a preparation of smoked fish, vegetable, pepper, garlic, and ngapi taken by women after childbirth, to stimulate lactation."
Vegetable,ဍာ်ဂဂမ်,"(n) a kind of soup with heavy peppery seasoning, peppery soup, bitter preparation of fish and vegetables given to stimulate location, a preparation of smoked fish, vegetable, pepper, garlic and fish paste {ခရံက်} taken by women after child birth, to stimulate lactation."
Vegetable,ဍာ်ဂဂံ,"ဍာ်ဂဂမ် (n) a kind of soup with heavy peppery seasoning, peppery soup, bitter preparation of fish and vegetables given to stimulate location, a preparation of smoked fish, vegetable, pepper, garlic and fish paste {ခရံက်} taken by women after child birth, to stimulate lactation."
Vegetable,မသက္ကုလမျီု,(adj) vegetable.
Vegetable,လၟတ်ကၟတ်,"(n) vegetable, grass, weeds."
Vegetable dyes,ဍာ်ဂဥုဲမဂွံကၠုၚ်နူရိုဟ်တၞံဆု,(n) vegetable dyes.
Vegetable food,သၞေဝ်,"1 (n) green vegetables, vegetable food, plant used as vegetable, plant used for food.    မသၞေဝ် (n) vegetable seeds. [Cf.] ကၞပ်၊ ခၞေဝ်၊ ထၞေဝ်။"
Vegetable marrow candy,ယိုဟ်ခပဳသြောံ,"(n) crystalliyed pumpkin, vegetable marrow candy."
Vegetable oil,ကၠေၚ်သၞေဝ်တၞး,(n) vegetable oil.
Vegetable patch,ဂတှ်ေသၞေဝ်,"(n) kitchen garden, vegetable patch."
Vegetable seed,မသၞေဝ်,(n) vegetable seed.
Vegetable seeds,ထၞေဝ်,မထၞေဝ် (n) vegetable seeds.
Vegetable seeds.  ကၞပ်။,ခဏေဝ်,မသၞေဝ် (n) vegetable seeds. [Cf.] ကၞပ်။
Vegetable substance dried or otherwise prepared for medical or other use,ဂအုဲ,"(n) vegetable substance dried or otherwise prepared for medical or other use, medicine, tobacco, drug; chemical. [id] ဂဥုဲ၊ ကွတ်ဂဥုဲသဝ်၊ ဂဥုဲဇဗ၊ ဂဥုဲဒဗ။"
Vegetables,ထၟာဲသွ,"(n) pot for cooking meat, vegetables, etc. pot of curry."
Vegetables and other food in season,စၞရာသဳ,"(n) fruit, vegetables and other food in season."
Vegetables noodle,ကဝေက်,"5 (n) salad prepared with condiments, vegetables noodle, etc. salad of vegetables and meat or fish cut up and mixed together.    ကဝေက်ဍာ်ကလောံ (n) water-ice made with shaved ice and garnished with fruits and nuts. [Cf.] ကၞပ်။    [Der.] ပေက် (v) to prepare a salad."
Vegetarian food taken raw of uncook,စၞဗၠးပၟတ်,(n) vegetarian food taken raw of uncook.
Vegetarian.  မၞိဟ်ဝေၚ်ပဲါစသတ်မနွံကဵုလမျီု။,မၞိဟ်စသတ်ဆုသတ်ဒုန်သၞေဝ်ကေဝ်,(n) vegetarian. [id.] မၞိဟ်ဝေၚ်ပဲါစသတ်မနွံကဵုလမျီု(မ်)။
Vegetation.  တၞံဆုတၞံဒုန်မတိုန်ဒၟံၚ်အလိုက်ဌာနဒေသ။,ဒဒှ်တၞံဆုမကၠတ်တိုန်,(n) vegetation. [id] တၞံဆုတၞံဒုန်မတိုန်ဒၟံၚ်အလိုက်ဌာနဒေသ။
Vehemence.  ဒဒှ်မလရုက္တဵု။,ဒဒှ်မသ္ကာတ်မြဟ်,"(n) sternness, vehemence. [id] ဒဒှ်မလရုက္တဵု။"
Vehicle,ကွဳစက်,"[id] bur, car, vehicle, motor car."
Vehicle,ယန်,"9 (n) vehicle, machine, engine. [Var.] စက်။    ယန္တစက် (n) implement.    ယန်စက်ပ္ကဲ(ယ်) (n) machine, engine. [id.] ယန်စက်မတ္ကဲ(ယ်)။"
Vehicle,ယာန်,"(n) carriage, coach, vehicle, equipage, mount, craft, etc. elephant, horse, cart, etc. used for riding or ritual ceremonial occasion. [Cf.] ကွဳ၊ ယထာ။"
Vehicle,ယာန်ဖ္ဍိုက်,"(n) vehicle, equipage, mount."
Vehicle. esp. train,ယျထာ,(n) [Bur] vehicle. Esp. train.
Vehicular,မဆေၚ်စပ်ကဵုယာန်,(adj) vehicular.
Veil,ဖဍာန်,"1 (n) veil, canopy, ceiling cloth. [id] ဖ္ဍာန်။    ပၠးဖ္ဍာန် (v) to erect an awning.    သၠဖ္ဍာန် (n) ceiling. [Var.] ဗဍာန်။    ဖ္ဍာန်တ္ၚဲ(ယ်) (n) awning.    ဖ္ဍန်မုက် (n) veil."
Veil,ဖ္ဍာန်,"(n) veil, canopy, ceiling cloth, shelter, shield."
Veil,ဖ္ဍာန်မုက်,(n) veil.
Veil,ဗ္ဍာန်,"(n) veil, canopy, ceiling cloth."
Veil,ဗ္ဍာန်မုက်,(n) veil.
Veil oneself,ဒလီု,"(v) to cover the face, veil oneself {with}, to be obscured as the sky with clouds. [Syn] ဓလီု(မ်)။"
Veil oneself .    ဗြဴဂလာဂလီုယာတ်  the indian woman covered her face with her sari.  ဒလီု။     ဒေံ  to be secret,ဂလီု,"2 (v) to cover the face, veil oneself {with}.    ဗြဴဂလာဂလီုယာတ် (n) the Indian woman covered her face with her sari. [Var.] ဒလီု။    [Der.] ဒေံ(မ်) (v) to be secret."
Vein,ကတေၚ်,"လ္တေၚ်ဆီ(မ်) (n) vein, artery."
Vein,ကတေၚ်,"က္တေၚ်ဒါန် (n) vein or lode of aluminium, vein, lode. [id] လ္တေၚ်ဒါန်။ [Cf.] ဖျုန်ဂဒံ(အ်)၊ ဖျုန်ဟဒံ(အ်)။ [Der.] တေၚ် (v) to be taut."
Vein,ဂၠံၚ်ဆီ,"(n) vein, artery. [Syn.] လတေၚ်ဆီ။"
Vein,ဆီ,"ကတေၚ်ဆီ (n) vein, artery. [id] ဂၠံၚ်ဆီ။"
Vein,လ္တေၚ်ဆီ,"(n) artery, vein, blood vessel."
Vein,လ္တေၚ်ဆီကလေၚ်,(n) vein.
Vein or lode of aluminium,ကတေၚ်,"က္တေၚ်ဒါန် (n) vein or lode of aluminium, vein, lode. [id] လ္တေၚ်ဒါန်။ [Cf.] ဖျုန်ဂဒံ(အ်)၊ ဖျုန်ဟဒံ(အ်)။ [Der.] တေၚ် (v) to be taut."
Velar consonants,ဗျန်ကခ,(n) velar consonants.
Velocity,အသိၚ်,"(n) speed, velocity, momentum, {phys} acceleration, degree of intensity, effect, influence, authority."
Velvet.   ဂတေပး။,ခတေပး,(v) velvet. [id]  ဂတေပး။
Vendor,ရဲဖျာ,"(n) shopkeeper, bazaar seller, vendor."
Vendor   ရဲဖျာ၊  တၠဖျာ။,vend,"vt.vi.  သွံ။  vender, vendor (n)  ရဲဖျာ၊  တၠဖျာ။"
Venerate,ဂါ,"4 (v) see ရဴဂဴ (v) to worship, respect, venerate, revere.    ဂါရဝ (v) to pay respect."
Venerate,အဲပရဲ,"(v) venerate, be respectful, be submissive, be reverent, to respect. [id] ရှ်ေသှ်ေ၊ သ္ပဂါရဝ။"
Veneration.  ဒဒှ်မရှ်ေသှ်၊ ဒဒှ်မသ္ပရဴဂဴ၊ ဒဒှ်မသ္ပဂါရဝ။,ဒဒှ်မအဲပရဲ,(n) veneration. [id] ဒဒှ်မရှ်ေသှ်၊ ဒဒှ်မသ္ပရဴဂဴ၊ ဒဒှ်မသ္ပဂါရဝ။
Venereal disease.  ယဲဍုၚ်  ယဲဗၠာဲ။,ယဲတံၚ်ကိုတ်,(n) venereal disease. [Syn.] ယဲဍုၚ် (n) ယဲဗၠာဲ(ယ်)။
Venereal disease.  ယဲတံၚ်ကိုတ်။  ယဲဍုၚ်၊ ယဲဗၠာဲ။,တံၚ်ကိုတ်,(n) venereal disease. [id] ယဲတံၚ်ကိုတ်။ [Syn.] ယဲဍုၚ်၊ ယဲဗၠာဲ။
Venereal disease.  ယဲတၚ်ကိုတ်။,ကိုတ်,တၚ်ကိုတ် (n) venereal disease. [id] ယဲတၚ်ကိုတ်။
Vengeful.  မဒက်စွံလဝ်ပ္ဍဲစိုတ်၊ မဒက်လဝ်ဝဲ၊ မနွံပၟိက်သွက်ဂွံကလေၚ်ပလန်၊ မလေပ်ကလေၚ်ပလန်။,မလေပ်ကလေၚ်ပၠန်ဂတး,(adj) vengeful. [id] မဒက်စွံလဝ်ပ္ဍဲစိုတ်၊ မဒက်လဝ်ဝဲ၊ မနွံပၟိက်သွက်ဂွံကလေၚ်ပလန်၊ မလေပ်ကလေၚ်ပလန်။
Venial and expiable offence against monastic rule.  expiatory,ပဲါစိုတ်,"(n) venial and expiable offence against monastic rule. (adj) expiatory, offence. [id] ဝိနဲ(ယ်)။ [Cf.] ပရာတ်၊ ပရာဇ်။"
Venom,ဂမျိ,"1 (n) poison, venom."
Venom,ဂျိ,"(n) poison, venom, pain, upas tree, Antiaris toxicaria Leschenault."
Venomous animal or reptile.  သတ်ဂမျိဂမ္တာန်၊ သတ်ဇိုၚ်ဒမြိုဟ်။ ,သတ်ဂမျိ,"(n) beast of prey, venomous animal or reptile. [id.] သတ်ဂမျိဂမ္တာန်၊ သတ်ဇိုၚ်ဒမြိုဟ်။ {ကၠ (n) tiger, ဇာဒိသိုၚ် (n) lion}."
Venomous snake,ဇြုံဂမျိ,"(n) venomous snake, poisonous snake. [id] ဇြုံမနွံကဵုဂျိ။"
Venomous.  ဂမျိ၊ မဒှ်ဂျိသ္ကာတ်သ္ကာတ်၊ မဒှ်မနောဒေါသထတ်ထတ်၊ မနွံကဵုဂျိသ္ကာတ်သ္ကာတ်၊ ယဲဂျိ။,မနွံကဵုဂျိ,"(adj) poisonous, venomous. [id] ဂမျိ၊ မဒှ်ဂျိသ္ကာတ်သ္ကာတ်၊ မဒှ်မနောဒေါသထတ်ထတ်၊ မနွံကဵုဂျိသ္ကာတ်သ္ကာတ်၊ ယဲဂျိ။"
Ventilation,ဒဒှ်မသ္ကဵုကျာလုပ်တိတ်,(n) ventilation.
Ventilator,ကရိယာသွက်ကျာသ္ဂောံလုပ်တိတ်,(n) ventilator.
Ventilator,ဗတၚ်,"ဗ္တၚ်ကျာ (n) ventilator, an air hole."
Venture,ဗ္ၜေက်မတ်တုဲကၠောန်,"(v) take risk, venture."
Venturesome.  မဂံၚ်ကၠောန်ကြာန်ကြာန်၊ မဂံၚ်ကၠောန်၊ မဂံၚ်ဒုၚ်ချိုတ်။,မဂံၚ်ထောံလမျီု,(adj) venturesome. [id] မဂံၚ်ကၠောန်ကြာန်ကြာန်၊ မဂံၚ်ကၠောန်၊ မဂံၚ်ဒုၚ်ချိုတ်။
Venus l,ကဏု,"ကၞုက္တောဝ်ကၠိက် (n) clam, venus L."
Venus.  ဂြိုဟ်သိုက်။,သၞံၚ်ပြေၚ်,"(n) the evening star, Venus. [id.] ဂြိုဟ်သိုက်။"
Veracity,သစ္စ,"1 (n) [P.] truth, faith, veracity, loyalty, fidelity, truth as opposed to falsehood. [id.] သစ္စာ။"
Veracity.  ဒဒှ်မဍာံစၟတ်။,ဒဒှ်မဍာံပြ,(n) veracity. [id] ဒဒှ်မဍာံစၟတ်။
Veranda,ကမေၚ်,"(n) outer portion of house, in Saim usually without roof, built with interstices between floor boards and used for domestic offices which amy be entered without invitation and without removing foot wear, veranda."
Veranda,ဝရာန်တာ,"(n) [Hindi] verandah, veranda."
Veranda.  အဖိုၚ်ကျာ၊ သ္ၚိကျာ၊ သ္ၚိဒုၚ်ကျာ။,ကၟေၚ်ကျာ,(n) veranda. [Cf.] အဖိုၚ်ကျာ၊ သ္ၚိကျာ၊ သ္ၚိဒုၚ်ကျာ။
Veranda.  အဖိုၚ်ကျာ၊ သ္ၚိကျာ၊ သ္ၚိဒုၚ်ကျာ။  ဒယူ။,ကမေၚ်,ကၟေၚ်ကျာ (n) veranda. [Cf.] အဖိုၚ်ကျာ၊ သ္ၚိကျာ၊ သ္ၚိဒုၚ်ကျာ။ [Cf.] ဒယူ။
Verandah,ကမှေၚ်,"(n) courtyard, verandah, an open space or platform in the front of house. {see ကမေၚ်၊ ကၟေၚ်}"
Verandah,ကၟေၚ်,"ကၟေၚ်ဒုၚ်ကျာ (n) roofless balcony of a house, courtyard, verandah, an open space or platform in the front of house."
Verandah,ကၟေၚ်ဒုၚ်ကျာ,"(n) roofless balcony of a house, courtyard, verandah, an open space or platform in the front of house."
Verandah,ဒယူ,"(n) eaves, area under eaves or overhanging roof of house, verandah."
Verandah,ဝရာန်တာ,"(n) [Hindi] verandah, veranda."
Verandah,ဝိုန်ဂၚ်,"(n) verandah, surrounding lower part round a central building, the surrounding part."
Verandah at side of house,ဇိုၚ်ဒယူ,"(n) verandah at side of house, outer and more public part of a Mon house. [id] ဇိုၚ်ဓယူ။"
Verandah in front of house used for eating,သ္ၚိကျာ,"(n) verandah in front of house used for eating, leisure and receiving guests, gathering of wind in the intestines. [Cf.] ကၟေၚ်။ [Syn.] အဖိုၚ်ကျာ။"
Verandah.   သ္ၚိကျာ။,သ္ၚိဒုၚ်ကျာ,(n) verandah. [Syn.] [Perf.] သ္ၚိကျာ။
Verandah.  ကၟေၚ်၊ ကၟေၚ်ကျာ။  သ္ၚိကျာ၊ အဖိုၚ်၊ သ္ၚိဒုၚ်ကျာ။,အဖိုၚ်ကျာ,(n) verandah. [Cf.] ကၟေၚ်၊ ကၟေၚ်ကျာ။ [Syn.] သ္ၚိကျာ၊ အဖိုၚ်၊ သ္ၚိဒုၚ်ကျာ။
Verandah.  တၟေၚ်။    သ္ၚိရေၚ်တၟေၚ်ဆက်  terrace of house with continuous verandah  in front.    တၟေၚ်ကျာ  verandah.  အဖိုၚ်ကျာ၊ သ္ၚိကျာ၊ သ္ၚိဒုၚ်ကျာ။  ဒယူ။,တမေၚ်,"2 (n) outer portion of house, in Saim usually without roof, built with interstices between floorboards and used for domestic offices, which may be entered without invitation and without removing footwear, verandah. [id] တၟေၚ်။    သ္ၚိရေၚ်တၟေၚ်ဆက် (n) terrace of house with continuous verandah  in front.    တၟေၚ်ကျာ (n) verandah. [Cf.] အဖိုၚ်ကျာ၊ သ္ၚိကျာ၊ သ္ၚိဒုၚ်ကျာ။ [Cf.] ဒယူ။"
Verb,ကြိယာ,"(n) [LF] article of dress or furniture, verb."
Verb in the dependent or subordinate clause,အပဓါနကြိယာ,(n) [gram.] verb in the dependent or subordinate clause.
Verb or  an adverb.  ပစဲ။,ပစ္စဲ,"(n) something which can be used for some purpose, accessories, parts, commodity, product, material, something one owns, property, goods. {gram} particle, word serving to qualify a noun, pronoun, adjective, verb or  an adverb. [id] ပစဲ(ယ်)။"
Verb or  an adverb.  ပစဲ။,ပစ္စယ်,"(n) something which can be used for some purpose, accessories, parts, commodity, product, material, something one owns, property, goods. {gram} particle, word serving to qualify a noun, pronoun, adjective, verb or  an adverb. [id] ပစဲ(ယ်)။"
Verbal affix,ဒ,"2 (n) verbal affix, affirmative.    တၠဳလဂှ်ဒ (n) the thing that have happened."
Verbal affix.    ထသပါ  to be pure blind,ထ,"2 (n) kind, pattern, verbal affix.    ထသပါ (v) to be pure blind."
Verbal order,အသံပါၚ်,(n) verbal order.
Verbal prefix with imperative,ကည,"(v) to go or come {invite or bid farewell politely}. [pref.] Honorific prefixed to (vv) of motion when referring to monks, usually combined with verbs of motion to and from {respectfully}, verbal prefix with imperative, expressing invitation. [id] က္ည၊ ညှ။"
Verbal promise,ဒုၚ်ကံပါၚ်,"(v) verbal promise, to fall in with a suggestion, assent, concur, undertake to do something, to ask permission, to make an agreement, to obtain consent. [Cf.] ဒုၚ်ပါၚ်။ [id] ဒုၚ်ေဝါန်။"
Verbal question,ဂလာန်သၟာန်ပါၚ်တိုက်,(n) verbal question.
Verbally.  နကဵုလဟီု။,နကဵုအရေဝ်,(adv) verbally. [id] နကဵုလဟီု(မ်)။
