English,Mon,Original_Definition
Urine,ပဿဴ,"(n) [L.F] {polite, and medical} urine."
Urine,ပသြဴ,(n) [P./Skt. prasrava] urine.
Urine.    ကၞံထောံ  to pass urine.  ပဿဴ။  ကၞံ၊ သယျာ။,နံ,2 နမ် (n) {colloq} ကၞံ(မ်) (n) urine.    ကၞံထောံ(အ်) (v) to pass urine. [Cf.] ပဿဴ။ [Syn.] ကၞံ(မ်)၊ သယျာ။
Urine.    ကၞံထောံ  to pass urine.  ပဿဴ။  ကၞံ၊ သယျာ။,နမ်,2 (n) {colloq} ကၞံ(မ်) (n) urine.    ကၞံထောံ(အ်) (v) to pass urine. [Cf.] ပဿဴ။ [Syn.] ကၞံ(မ်)၊ သယျာ။
Urine.  ကၞံ၊ ခယျာ၊ တမျာ၊ သယျာ။,ဖယျာ,(n) urine. [Syn.] ကၞံ(မ်)၊ ခယျာ၊ တမျာ၊ သယျာ။
Urine.  ကၞံ။,ဏမ်,(n) {colloq} urine. [id] ကၞံ(မ်)။
Urine.  ကၞံ။,ဏံ,ဏမ် (n) {colloq} urine. [id] ကၞံ(မ်)။
Urine.  သယျာ။  ကၞံ   urine,ပဿဴ,ဍာ်ပဿဴ (n) urine. [Cf.] သယျာ။ [Der.] ကၞံ(မ်) (n) [P. passava] urine.
Urine.  အာတရဴဍောတ်၊ အာတရဴသၟတ်။  ကၞံ၊ ခယျာ၊ တမျာ၊ ဖယျာ၊ ဖျာ။,သယျာ,(n) urine. [Cf.] အာတရဴဍောတ်၊ အာတရဴသၟတ်။ [Syn.] ကၞံ(မ်)၊ ခယျာ၊ တမျာ၊ ဖယျာ၊ ဖျာ။
Urine.  အာတရဴဍောတ်၊ အာတရဴသၟတ်။  ကၞံ၊ ယျော၊ တမျာ၊ ဖျာ။,သျာ,1 (n) urine. [Cf.] အာတရဴဍောတ်၊ အာတရဴသၟတ်။ [Syn.] ကၞံ(မ်)၊ ယျော၊ တမျာ၊ ဖျာ။
Ursa major,သၞံၚ်မိၚ်,"(n) Ursa Major, Great Bear."
Urva cuncrivora hongson,ဗမၞးဇာတ်,"(n) mangoose, crapangoose, Urva cuncrivora Hongson."
Us,ပိုဲ,"(pron) we, us."
Us,ပိုယ်,"(pron) we, us."
Us,ပိုဲညး,"(pron) we, us, referring to those for whom speaker is spokesman and normally excluding person addressed."
Us =footstooln.  ဒၞာဲပဂၚ်ဇိုၚ် ဒၞာဲစွံဇိုၚ် ။,footrest,US =footstooln.  ဒၞာဲပဂၚ်ဇိုၚ် ဒၞာဲစွံဇိုၚ် (ပ္ဍဲမပ္တံကဵုကွဳလိုန်ဓါတ်တံ)။
Us.  ရံၚ် colour တေံညိ။,color,US.  ရံၚ် colour တေံညိ။
Us.  အဲ။,ပိုဲ,"ဍုၚ်မန်ဗၟာပိုဲ (pron) this country is ours or is our Mons and Burmeses. Honorific, in references to elder relations, my, our aunt. [Cf.] အပါဗှေ်တံ(အ်)။ & c. ပိုဲဍိက် (n) {respectful} we slave, Bur. when addressing moks, Saim generally to superiors, we, us. [Cf.] အဲ(ယ်)။"
Us.  အဲ။,ပိုယ်,"ဍုၚ်မန်ဗၟာပိုဲ (pron) this country is ours or is our Mons and Burmeses. Honorific, in references to elder relations, my, our aunt. [Cf.] အပါဗှေ်တံ(အ်)။ & c. ပိုဲဍိက် (n) {respectful} we slave, Bur. when addressing moks, Saim generally to superiors, we, us. [Cf.] အဲ(ယ်)။"
Us./  တုပ်ကဵု centre တေံရောၚ်။,center,/US./  တုပ်ကဵု centre တေံရောၚ်။
Usage,အခိုက်,"(n) habit, individual custom; way, manner, usage, precedent, trait, practice."
Usage.  ပြဝေဏဳ။,ပဝေဏဳ,"(n) [P.] tradition, custom, usage. [id] ပြဝေဏဳ။"
Use,က္ဍိုၚ်,"1 (n) umbrella, formalized royal umbrella crected over pagoda. [Bur] hti.    ဒလဝ်က္ဍိုၚ် (v) to put out, use, an umbrella."
Use,ခလဝ်,"ဒလဝ်က္ဍိုၚ် (v) to put up, use, an umbrella."
Use,စပ်,"2 (v) ဂြးစပ် (v) to be eclipsed.    ရပ်စပ် (v) to catch hold of, use, spend."
Use,ဍိုၚ်,"2 (n) umbrella, formalized royal umbrella erected over pagoda. [id] က္ဍိုၚ်။    က္ဍိုၚ်ဗ္တာၚ် (n) white umbrella, insignia of royalty. [id] က္ဍိုၚ်ကၟု။    က္ဍိုၚ်ထဝ် (n) species of oak, Quercus calathiformis Skan, golden umbrella.    ဒလဝ်က္ဍိုၚ် (v) to put up, use, umbrella."
Use,ဒလဝ်,"ဒလဝ်က္ဍိုၚ် (v) to put up, use, an umbrella."
Use,ပယောဂ,"1 (n) practice, use, means, instigation, deed, handiwork."
Use,ပယောဇန,"(n) [P.] appointment, command, use, need."
Use,ပြဘိုက်,"(v) [P. Paribhogo] use, partaking of, take something as nourishment, eating. [id] ပရိဘောဂ။"
Use,ယုတ္တိ,"(n) [P.] credibility, use, fitness, reason, logic."
Use,အသုၚ်,"(n) [Bur.] use, utility. [id] ကေၚ်ကာ။"
Use a bow,ပန်,"3 (v) to shoot, discharge, fire, use a bow, to shoot at, to discharge a gun or cannon.    အဲပန်ကၠဗၠေတ်အာၜါဟတ် (v) I missed the tiger by two cubits.    အဲပန်ပှ်မွဲ (v) I shot  a barking deer.    ဂဂဵုတးပန်တၞံဆု (v) a tree was struck by lightning.    ဂဵုတးပန် (v) {lightning} to strike.    တ္ၚပန်တောဝ် (n) bow for beating up cotton.    တ္ၚဲပန်မံၚ် (v) shafts of sunlight are striking through the clouds.    မၚ်ပန် (v) to lie in wait for game, go hunting.    သ္ဍာံပန် (v) to aim a shot at. [Cf.] တိုက်၊ ပှော်၊ သ္ဍာံ(မ်)၊ သၠောဝ်။    [Der.] ပွန် (v) shot.    ပန်ကဵုသၞာတ် (v) to shoot {animal} with a gun.    ပန်ခလှၚ် (v) shoot  through. [id] ပန်ခလှၚ်တ္ၚ။    ပန်ခၠၚ်တ္ၚ (v) to hit with  an arrow. [Cf.] foll.    ပန်ဂြိုပ် (v) to shoot game, go out shooting.    ပန်စုတ် (v) to hit {with a missile}.    ပန်စုတ်ကၠိုက် (v) hit the pig {Cf. prce.}.    ပန်တောဝ် (v) to beat up cotton with a bow.    ပန်တ္ၚ (v) to discharge a cross-bow.    ပန်သၞာတ် (v) to fire a gun."
Use a simile,ထၜး,"1 (v) to point out, show. [id] ထ္ၜး။    စၞောန်ထ္ၜး (v) to point out.    တၚ်စၞောန်ထ္ၜး (n) directive, guidance.    ဍေံညာတ်စရိတ်တုဲဍေံကော်ထ္ၜး (v) when he saw the mark, he call us and pointed them out.    တိုက်ထ္ၜး (n) museum. [id] တိုက်ပၠ။    ဒၞာဲဒၟံၚ်အမူဍေံထ္ၜးလဝ်ကဵုအဲ (v) he show me where the uncle lived.    ပ္ညုၚ်ထ္ၜး (v) to point out.    ပ္ညုၚ်ထ္ၜးကဵု (v) to set forth, to bring to notice.    လိက်တံဏံဂှ်ထ္ၜးလဝ်ကဵုအဲညိ (v) please show me these books. [Cf.] ပျး၊ ပၠ။    ထ္ၜးဇး (v) to explain, to exhibit.    ထ္ၜးပမာ (v) to figure, to represent by figure.    ထ္ၜးပျး (v) to exhibit.    ထ္ၜးဗီုပြၚ် (v) draw an analogy, use a simile."
Use a skipping-rope,စလာ်,"စၠာ်ဝေၚ်ဇုက် (v) to skip, use a skipping-rope."
Use a skipping-rope,ထလာ်ဝေၚ်ဇုက်,"(v) to skip, use a skipping-rope."
Use abusive language,ၜှ်ေ,"(v) to revile, to mock, to abuse, use abusive language, ridicule. [Cf.] ချဴ၊ လက်။"
Use abusive language to,လက်,"5 (v) to abuse, use abusive language to."
Use abusive language to.  ချဴ၊ လက်၊ ၜှ်ေ။,တၜှ်ေ,တ္ၜေဟ်လက် (v) use abusive language to. [Cf.] ချဴ၊ လက်၊ ၜှ်ေ။
Use abusive language to.  ချဴ၊ လက်။,တ္ၜေဟ်,"(v) တ္ၜေဟ်လက် (v) to abuse, use abusive language to. [Cf.] ချဴ၊ လက်။"
Use an umbrella,ဂလဝ်ဍိုၚ်,"(v) to put up, use an umbrella."
Use as follows,မ,"6 (part.) partical suffixed to award to form an adjective, use as follows."
Use caution,စွံသတိ,"(v) to take cart, use caution."
Use diligence in tending,ဝဳပရာ,(v) use diligence in tending.
Use insufferable language.  ဟီုဆုပှ်ောခ္ဍောၚ်မတ်။,ဟီုပက်ပက်ဂြာတ်ဂြာတ်,(v) use insufferable language. [id.] ဟီုဆုပှ်ောခ္ဍောၚ်မတ်။
Use one’s knowledge or skill cunningly to somebody’s detriment,ထ္ၜးပညာ,"(v) flaunt one’s knowledge or skill, use one’s knowledge or skill cunningly to somebody’s detriment."
Use references,သ္ပနိဿဲ,"(v) {of literary works} use references, make references, base on. [id.] သ္ပသ္ဇိုၚ်။"
Use sleight-of-hand.  ဒလု၊ ပလဳ၊ ဗ္ဂေတ်၊ လာန်၊ လီ။,ဝဵုမတ်,"(v) to juggle, use sleight-of-hand. [Cf.] ဒလု၊ ပလဳ၊ ဗ္ဂေတ်၊ လာန်၊ လီ(မ်)။"
Use violence.  တသိုၚ်ကေတ်။  ကသိုၚ်၊ ဒသိုၚ်။,တသိုၚ်,"2 (v) to take by force, use violence. [id] တသိုၚ်ကေတ်။ [Cf.] ကသိုၚ်၊ ဒသိုၚ်။"
Use wood,စုတ်ပၟတ်,"(v) to light a fire, get a fire going, use wood, sticks and the likes to feed a fire, consign something to flame, kindle {fire}, incite trouble."
Use တံဏံ  these,ဣတံဏံ,"(pron.) these, referring to objects in sight, use တံဏံ (pron.) these."
Use) use in speaking or writing,ရပ်စပ်,"(v) to catch hold of, to use, to spend, {စကာ (v) use) use in speaking or writing, utilize."
Used  in siam.    ဖဴၜဵု  a salt-pan,ဖဴ,"1 (n) raised wooden trough filled with earth or sand on which cooking-fire is lit, hearth, furnace, kitchen, {at the} home {of} in the company of a fire place, a stove, a forge.    ဍေံစုတ်လဝ်ပၟတ်လ္တူဖဴ (n) he made a fire on the hearth.    မိဗ္ဂပ်မံၚ်သွပ္ဍဲဖဴ (n) mother is in the kitchen preparing curry. [Cf.] third sense, ဍဲ(ယ်)။    ဖဴအရက် (n) still, distillery.    ဖဴကျာ (n) air pressure stove, primus stove, bellows.    ဖဴကၠောန်ကွာၚ် (n) bakery.    ဖဴကွာၚ် (n) oven.    ဖဴထိၚ်ဒဝ်ဓါတ်နျူကလဳယျ (n) nuclear pile, nuclear reactor.    ဖဴပ္သဲ (n) iorn stove.    ဖဴပၠေဲ (n) griddle, open fire place,  brazier, charcoal brazier, used [esp.] in Siam.    ဖဴၜဵု (n) a salt-pan, a slattern."
Used all their arts to persuade him to go in their company,သၠေံဏာသၠေံနၚ်အာကၠုၚ်မွဲဂကောံရ,(v) used all their arts to persuade him to go in their company.
Used as a cradle,သရေၚ်,"(n) a cradle swing, cloth sling suspended from ceiling, used as a cradle, hammock slung from pole, litter, howdah."
Used as a laxative,မၚ်ဂၠန်က္တဵု,"(n) senna, dried leaves of a tropical plant, used as a laxative, Cassia acuti folia, Conguslifolia. [id] ပွေဂိုၚ်။"
Used as a vermifuge,ပ္တိုဟ်ဒုန်,"(n) a kind of fungus which grows on decaying bamboo, species of edible mushroom which  grown on rotting bamboo clumps, the fungus that forms on decaying bamboo, used as a vermifuge."
Used as cradle,ခရေၚ်,"1 (n) cloth sling suspended from ceiling, used as cradle, hammock slung from pole, litter, howdah. [id] သရေၚ်။    သရေၚ်ဝဝ် (n) palanquin, palankeen. [Cf.] first sense, ကောန်ဇာ၊ ဇုန်ဇာ။ second sense, ဇံၚ်ဒလိၚ်၊ ဝဝ်။    သရေၚ်စိၚ် (n) howdah, elephant howdah."
Used as cradle,သမြေၚ်,"(n) cloth sling suspended from ceiling, used as cradle, hammock slung from pole, litter, howdah."
Used as digging implement,ကွဵု,"1 (n) crow-bar, used as digging implement, crow bar-like tool for digging, spade. [id] တွဵု(ဝ်)။"
Used as digging implement.  ကွဵု။,သံလံ,"သမ်လမ် (n) crow-bar, used as digging implement. [Syn.] ကွဵု(ဝ်)။"
Used as digging implement.  ကွဵု။,သမ်လမ်,"(n) crow-bar, used as digging implement. [Syn.] ကွဵု(ဝ်)။"
Used as protective charm.   ဖျေံအၚ်ယန်  to draw up a magic square.  စရၚ်   sign,အၚ်,"3 (n) table, tabulation, [esp.] in almanacs.   အၚ်ယန် (n) magic square, used as protective charm.   ဖျေံအၚ်ယန် (v) to draw up a magic square. [Cf.] စရၚ် (n) [P. anka] sign, brand."
Used as remedy for diarrhea,ကၠောၚ်,"(n) a kind of large timber tree, Terminalia arguna, {tomentosa} used as remedy for diarrhea, Termiralia tomentosa Wight and Arnott."
Used as temporary dwelling during harvest season,ရာ်,"ရာက် (n) field hut, used as temporary dwelling during harvest season, cabin or lodge, temporary house in field or clearing. [Cf.] ဂဒုက်။ [Syn.] တာဲ(ယ်)။"
Used as temporary dwelling during harvest season,ရာက်,"(n) field hut, used as temporary dwelling during harvest season, cabin or lodge, temporary house in field or clearing. [Cf.] ဂဒုက်။ [Syn.] တာဲ(ယ်)။"
Used as ဒကေဝ်။,ၜါတ်,"(n) currency of Thai {baht}, used as ဒကေဝ်။"
Used at coronations,ဒက္ခိဏဝဝ်,"ကၞုသၚ်ဒက္ခိဏဝဝ် (adj.) a conch shell with its spiral turning to the right, used at coronations."
Used by an inferior in age or rank to the person addressed,အဲဍိက်,"(pers.) (pron.) I, slave {male}. respectful. Used chiefly in addressing monks to superiors in general, used by an inferior in age or rank to the person addressed, {also in Burmese and Siam}."
Used by fishermen,တိုၚ်,"2 (n) a kind of basket, basket, cylindrical or with constricted neck,  used by fishermen, creel."
Used chiefly between spouses and to persons with whom the speaker is not acquainted,ၝာဲ,"(pers. Pron) femi. You. Used in friendly familiar way by elders to young folks, familiar and friendly term of address, used chiefly between spouses and to persons with whom the speaker is not acquainted."
Used chiefly to verbalize.  where corresponding verbal forms are lacking,ပ,"6 (v) cause, to do, to perform, to achieve the status of, used chiefly to verbalize. (nn) where corresponding verbal forms are lacking, to cause to be. [id] သ္ပ။    မုသ္ပကဵုကဴဂှ်ရော (v) what are you going to do with the flowers?"
Used esp. to hold gifts or offerings,ဗာန်,"2 (n) pedestal dish, used esp. To hold gifts or offerings, vessel in which offerings or presents are made."
Used for curry.  တလတ်။,ကလတ်,"4 (n) middle-sixed tree bearing acerbic fruit in clusters, used for curry. [id] တလတ်။"
Used for domestic purposes,ကောန်တာဲ,"(n) crop watcher’s shelter, walled in space under house, used for domestic purposes."
Used for fomenting to relieve pain,ဓုပ်,"3 (n) ritual offering to monks, composed of flowers, fruit and small necessaries, arranged in a pyramid, a packet or bundle, a bundle of herbs or anything else, used for fomenting to relieve pain, presents for the monks arranged in the form of a cone or pyramid."
Used for fomenting to relieve pain .    ထပက်ဓုပ်  to apply a poultice.  ဇၞတ်။,ဓုပ်,"2 (n) bundle, esp. one of herbs, & c. used as fomentation, bundle of herbs, anything else, used for fomenting to relieve pain {ဇွောံဇၞတ် (n) a thing for press}.    ထပက်ဓုပ် (v) to apply a poultice. [Cf.] ဇၞတ်။"
Used for making boxes,ဆုပၞာၚ်သေံသ္ဍဴ,"(n) cedar, cedar wood, tall evergreen coniferous tree, its hard and sweet-smelling wood, used for making boxes, furnitures, pencils etc."
Used for marking squeakers,တၞံဂဒဳ,"(n) a plant with hollow stem, used for marking squeakers."
Used for matting.  ကပိုဟ်။,သပိုဟ်,"(n) species of reed, reed, reeds of Arundo donax L and other species, used for matting. [id.] ကပိုဟ်။"
Used for matting.  သပိုဟ်။,ဗပိုဟ်,"(n) reed of Arundo donax L. And other species, used for matting. [Var.] သပိုဟ်။"
Used for medicinal and other purposes,ကတ်ဗုၚ်က,"(n) gall shaped like crab’s claws on leaf of Rhus Succedanea tree, used for medicinal and other purposes."
Used for raising water or tethering cattle at pasture,ရံက်,"(n) tilt-lever with weighted butt, used for raising water or tethering cattle at pasture, tilt-hammer, pulley, roller from which heddles of loom are suspended. [Der.] မံၚ် (n) tilt hammer, tilt-lever working with a back balance."
Used for softening water.  သဝ်ဍာ၊ သဝ်ရာ။,သဝ်ဒါ,"(n) [Eng.] soda, chemical substance in common use, a compound of sodium {washing soda} ie. sodium carbonate, used for softening water. [id.] သဝ်ဍာ၊ သဝ်ရာ။"
Used for splitting bamboo fibre ချာ။,ၜုန်ခၟာ်,"(n) knife with long handle and short blade, used for splitting bamboo fibre ချာ။"
Used for storing paddy.  ဟၚ်၊ ဇရာံ။,ပြံ,"ပြအ် (n) granary lean-to at end of house, used for storing paddy. [Cf.] ဟၚ်၊ ဇရာံ(မ်)။"
Used for storing paddy.  ဟၚ်၊ ဇရာံ။,ပြအ်,"(n) granary lean-to at end of house, used for storing paddy. [Cf.] ဟၚ်၊ ဇရာံ(မ်)။"
Used for stuffing pillows,ဖၞကြိက်,"(n) fibre from seed pods of Bombax alabaricum tree, used for stuffing pillows."
Used for stuffing pillows,သၞကြိက်,"(n) down obtained from dried silk cotton, fiber from seed pods of Bomba malabaricum tree, cotton wool, used for stuffing pillows."
Used for stuffing pillows.    ခၞပၟတ်  flame,ခဏ,"2 (n) flame, wick. [id] ခၞ၊ ထၞ။    စုတ်ခၞ (v) to insert a wick.    ဗ္စဳခၞ (v) to spark, flash.    ခၞကြိက် (n) fibre from seed pods of Bombax malabaricum tree, used for stuffing pillows.    ခၞပၟတ် (n) flame, wick. [Cf.] ပရက်။    [Der.] သၠ (n) leaf."
Used for stuffing pillows.    ထၞထဝ်  a kind of medicinal plant.    ထၞပရက်  wick.    ထၞပၟတ်  flame wick.  ပရက်။  ခၞ၊ ခနှ၊ သၞ။,ထဏ,"3 (n) flame, wick. [id] ထၞ။    စုတ်ထၞ (v) to insert a wick.    ဗ္စဳထၞ (v) to spark flash.    ထၞကြိက် (n) fiber from seed pods of Bombax malabaricum tree, used for stuffing pillows.    ထၞထဝ် (n) a kind of medicinal plant.    ထၞပရက် (n) wick.    ထၞပၟတ် (n) flame wick. [Cf.] ပရက်။ [Var.] ခၞ၊ ခနှ၊ သၞ။"
Used for teasing out cotton.  ခ္ဍိုၚ်၊ ထ္ဍိုၚ်။,ခဍိုၚ်,"2 (n) basket with hood, used for teasing out cotton. [id] ခ္ဍိုၚ်၊ ထ္ဍိုၚ်။"
Used for teasing out cotton.  ထ္ဍိုၚ်။,ခ္ဍိုၚ်,"2 (n) basket with hood, used for teasing out cotton. [id] ထ္ဍိုၚ်။"
Used for winnowing and cleaning rice,ကဏာဲ,"ကဏာဲ(ယ်) (n) winnowing basket, round tray or sieve of twilled bamboo, used for winnowing and cleaning rice, bamboo lattice work used in temporary decorations. [id] ကၞာဲ(ယ်)၊ တၞာဲ။"
Used for winnowing and cleaning rice,တဏာဲ,"(n) round tray or sieve of twilled bamboo, used for winnowing and cleaning rice, tracery ornamentation, floral design, bamboo lattice work used in temporary decorations. [id] တၞာဲ။"
Used in bathing or to drink from,ဗြံက်,"(n) water dipper, used in bathing or to drink from, made out of cut-down joint of giant bamboo or from cigarette tin or coconut shell mounted on handle, water dipper made from coconut shell."
Used in betel chew,သ္ကောဝ်အသေတ်,"(n) bark chewed with the betel and the areca nut, bark of Alatonia scholaris R Brandes, used in betel chew."
Used in caulking,ယ,"2 (n) resin of resinous wood, used in caulking, tar, pitch, tar substitute prepared by mixing wax of dammar bee with petrol or wood-iol, is used as a substitute for pitch.    ယတဝ်ဂၠဝ် (n) gum of အၚ် tree or lard shorea tree."
Used in certain rites such as that in connection with house building.  ဒဇိုပ်။ ,ဒဇိပ်,"(n) dubba grass, Cunodon {Panicum} daetylon Persoon, used in certain rites such as that in connection with house building. [Var.] ဒဇိုပ်။ [id]."
Used in familiar address to inferiors,ၝုဲ,"(pers. Pron) woman, used in familiar address to inferiors, term of address to females, usually peremptory or offensive. [opp.] ၝ။"
Used in familiar address to inferiors,ၝုယ်,"(pers. Pron) woman, used in familiar address to inferiors, term of address to females, usually peremptory or offensive. [opp.] ၝ။"
Used in game in which seeds set upright in a row are knocked down with others variously projected,ဂနေံ,"ဂနေအ် (n) creeper with large disk-shaped seeds, Entada scandens Benthan. Entada seed, wooden or bone counter, used in game in which seeds set upright in a row are knocked down with others variously projected."
Used in game in which seeds set upright in a row are knocked down with others variously projected.  ဒၞေံ။,ဒနေံ,"ဒနေအ် (n) creeper with large disk-shaped seeds, Entada scanders Bentham, Entada seeds or wooden or bone counter, used in game in which seeds set upright in a row are knocked down with others variously projected. [id] ဒၞေံ(အ်)။"
Used in marking out timber,ဇုက်ပၞောန်,"(n) inked line for making timber, line  with lengths marked in chalk, used in marking out timber, ruling line, cord, dusted with line and stretched between pegs, which is plucked to mark off a line on the surface below."
Used in pairs to take mud-fish in shallow creeks,ကရတ်,"2 (n) fish-basket, a kind of basket for catching fish, used in pairs to take mud-fish in shallow creeks, with open bottom and hole in top for hand, similar domed basket with closed top used for penning chicks. [Cf.] ကိုပ်။ [Var.] ကရေက်၊ ကရုတ်။"
Used in prohibition and denial,လးလး,"(n) (neg) intensifier, at all, used in prohibition and denial."
Used in puddings,သာဂူ,"(n) [Malay] Sago, starchy food in the form of hard white grains, used in puddings."
Used in replying to the call of a superior and at the close of a petition.   standing alone,အဴ,"(n) sir, madam, lord, used in replying to the call of a superior and at the close of a petition. [ps.] [Bur] standing alone, calls for repetition of utterance, eh? {formal, [esp.] in oratorical style}, final in sent, implies deference between the persons addressed, {Saim} standing alone, acknowledges an utterance, yes, all right."
Used in water throwing at new year festival,ဂစတ်,"1 (n) squirt, syringe, used in water throwing at New Year festival, toy bamboo pop-gun. [id] ဂစောတ်။    ဂစောတ်အတး (n) bamboo tube with spring loaded plunger used as peashooter, toy pistol.    ဂစောတ်ကျာ (v) bicycle pump.    ဂစောတ်ထ္ပက်ဂဥုဲ (n) hypodermic syringe.    ဂစောတ်ဒုန် (n) bamboo air-gun. [Syn.] ပၠံၚ်ပၠောပ်ကျာ။ [Der.] ချတ် (v) to insert."
Used in ကလော် spirit dance,ဒၚ်,"(n) ကဒၚ် (n) fish roasted between two sticks, used in ကလော်(က်) spirit dance."
Used mostly with other verbs,မှတ်,"(v) to put forth effort, used mostly with other verbs."
Used of monks and other exalted persons,သ္တၚ်,"(v) to line down, used of monks and other exalted persons, ages. [id.] သ္တၚ်ဂၠဝ်၊ သ္တၚ်လော၊ သ္တၚ်လဵု(ဝ်)၊ သ္တိက်သ္တၚ်၊ သ္တိက်သၠိၚ်။ [Var.] သ္တိက်။"
Used of pitch,ဎဵု,"(n) မအဎဵု (n) small missile, usually a sea bean seed or potsherd, used of pitch."
Used of the shan princes,စဴဖာ,"(n) hereditary prince, used of the Shan princes."
Used temporary dwelling  during harvest or occupied semipermanently on a market garden,တာဲ,"(n) field hut, used temporary dwelling  during harvest or occupied semipermanently on a market garden, temporary abode, house which is not the ordinary family dwelling, booth, tent.    ကောန်တာဲ (n) crop-watcher’s shelter. [Cf.] ဂဒုက်။ [Syn.] ရာ်(က်)။    သိုၚ်တာဲ (v) to build a field hut. [id] တက်တာဲ။    တာဲဒၟိုပ်က္ၜၚ် (n) landing-stage. [Cf.] ဒဒန်က္ဍိုပ်ဂၠေံ(အ်)။"
Used to confine fowls,ရဴစာၚ်,"(n) large open work basket turned upside down, used to confine fowls."
Used to dislodge fruit from the trees,ဒလောၚ်,"(n) bamboo pole, forked or with end split and splayed to form a basket, used to dislodge fruit from the trees, a forked pole to twist fruits and leaves with, pole used to twist off fruits and flowers. [Syn] ဂလောၚ်။ [Der] ဂၠောၚ် (v) to thrust with a pole, vocalic infix."
Used to dislodge fruit from trees.    ဂၠောၚ်  to thrust with a pole.  ဒလောၚ်။,ဂလောၚ်,"1 (n) bamboo pole, forked or with end split and splayed to form a basket, used to dislodge fruit from trees.    ဂၠောၚ် (v) to thrust with a pole. [Var.] ဒလောၚ်။"
Used to keep teapot warm.   ကာရဴ။,ၜဝ်,"1 (n) ကာၜဝ် (n) basket with padded lining, used to keep teapot warm. [Syn.] [id.] ကာရဴ။"
Used to support prayer flag,ခယိုၚ်,"ဒယိုၚ်ဇၞောဝ် (n) flag pole, post with figure of brahminy duck on top, used to support prayer flag."
Used to support prayer-flag,ဒယိုၚ်ဇၞောဝ်,"(n) flag pole, post with figure of brahminy duck on top, used to support prayer-flag, sacred flag-staff. [Cf.] ဒယိုၚ်ဇၞောဝ်။"
Used to.  မကေၚ်ဒၟံၚ်၊ မဍုက်၊ မဍုက်ဒၟံၚ်၊ မဒှ်ကၠုၚ်ဒၟံၚ်တွဵု၊ မသ္ပကၠုၚ်ဒၟံၚ်တွဵု။,မကေၚ်,(adj) used to. [id] မကေၚ်ဒၟံၚ်၊ မဍုက်၊ မဍုက်ဒၟံၚ်၊ မဒှ်ကၠုၚ်ဒၟံၚ်တွဵု၊ မသ္ပကၠုၚ်ဒၟံၚ်တွဵု။
Used with words compounded,တဝ်,"1 (num.) (aux.) used with words compounded, as under."
Used.  မဒှ်စကာလဝ်တုဲမွဲကဆံၚ်။,မရပ်စပ်လဝ်တုဲ,(adj) used. [id] မဒှ်စကာလဝ်တုဲမွဲကဆံၚ်။
Useful,မလုပ်အရာသွက်ဂွံရပ်စပ်,(adj) useful.
Usefully,နဒဒှ်မလုပ်အဝေါၚ်အရာသ္ဂောံရပ်စပ်,(adv) usefully.
Usefulness.  ဒဒှ်မရပ်စပ်ဂွံ။,ဒဒှ်မလုပ်အဝေါၚ်သွက်ဂွံရပ်စပ်,(n) usefulness. [id] ဒဒှ်မရပ်စပ်ဂွံ။
Useless,သက္ကုဖဵု,"(adj) vain, useless, foolish."
Useless,ဟွံကွဲကဵုဂုန်,(adj) useless.
Useless.    အလုံကမၠောန်ဍေံဒှ်သၟးဖ္အိုတ်  all his work was in vain.    ထးသၟး  empty tray.    အလုံမွဲဇကုဍေံမိဟ်သၟး  he has got nothing but dirt all over him.    ဆဇုတ်သၟးသှ်ေ  nothing was left but the bones.    ဇကုသၟး  to be naked.    ဍေံတံသၟးမ္ဂးဒှ်သေက်ညးသ္ကံဏောၚ်  they quarrel if they are left to themselves. in adverbial position only.    မွဲသာ်ရောဟွံကၠောန်စသုၚ်ဘိၚ်သၟး  he does not work at all just smokes opium.  ခၟး၊ စၟး၊ ထၟး။,သၟး,"2 (v) to be bare, empty, naked, unoccupied, useless.    အလုံကမၠောန်ဍေံဒှ်သၟးဖ္အိုတ် (v) all his work was in vain.    ထးသၟး (v) empty tray.    အလုံမွဲဇကုဍေံမိဟ်သၟး (v) he has got nothing but dirt all over him.    ဆဇုတ်သၟးသှ်ေ(ဟ်) (v) nothing was left but the bones.    ဇကုသၟး (v) to be naked.    ဍေံတံသၟးမ္ဂးဒှ်သေက်ညးသ္ကံဏောၚ် (v) they quarrel if they are left to themselves. In adverbial position only.    မွဲသာ်ရောဟွံကၠောန်စသုၚ်ဘိၚ်သၟး (v) he does not work at all just smokes opium. [Cf.] ခၟး၊ စၟး၊ ထၟး။"
Useless.  ခၟး၊ စၟး၊ မသက္ကုဖဵု၊ မဟွံလုပ်အဝေါၚ်အရာမရပ်စပ်ဂွံ၊ မဟွံလုပ်လၟိဟ်ရပ်စပ်ဂွံ၊ မှာဲ၊ မှာဲပ္ဍူ၊ လ္ၚု၊ ဟွံမွဲကဵုဂုန်။,မရပ်စပ်ဟွံဂွံ,(adj) useless. [id] ခၟး၊ စၟး၊ မသက္ကုဖဵု၊ မဟွံလုပ်အဝေါၚ်အရာမရပ်စပ်ဂွံ(အ်)၊ မဟွံလုပ်လၟိဟ်ရပ်စပ်ဂွံ(အ်)၊ မှာဲ(ယ်)၊ မှာဲပ္ဍူ၊ လ္ၚု၊ ဟွံမွဲကဵုဂုန်။
Useless.  စၟး။,စမး,"(v) to be bare, empty, naked, unoccupied, useless. [id] စၟး။"
