English,Mon,Original_Definition
Brittle,ပရောံ,"ပရောမ် (v) to be dry, desiccated, brittle, to be creakingly brittle as a dried leaf.    (adj) crisp, crunchy."
Brittle,ပရောမ်,"(v) to be dry, desiccated, brittle, to be creakingly brittle as a dried leaf. (adj) crisp, crunchy."
Broad daylight,တၚဲ,တ္ၚဲတၟး (n) broad daylight.
Broad daylight,တ္ၚဲတၟး,"(n) broad daylight, daybreak."
Broad daylight,တၟးတၟးဇးဇး,"(adv) place where there is ample light, broad daylight."
Broad flat surface,ဂၠး,"(n) expanse, broad flat surface."
Broad flat surface,ဒၠး,"(n) expanse, broad flat surface, like the face of a table."
Broad-leaved tree,ဆုတၞးလးလး,(n) broad-leaved tree.
Broadcast.  ဒြာတ်မ၊ တဵုကလုတ်။,ဂြာတ်မ,"(v) to sow seed, broadcast. [id] ဒြာတ်မ၊ တဵုကလုတ်။"
Broaden.  ဇလှဲ၊ လှဲ၊ သ္ကဵုသၠဲဇၠော်ကၠုၚ်၊ သၠဲ။,သ္ကဵုသၠဲလးကၠုၚ်,(v) broaden. [id.] ဇလှဲ(ယ်)၊ လှဲ(ယ်)၊ သ္ကဵုသၠဲဇၠော်ကၠုၚ်၊ သၠဲ(ယ်)။
Broadly,ကမြး,"ဗွဲကမြး (adv) broadly, particularly."
Broadly,ဗွဲတရး,"(adv) broadly, particularly, at length, in extenso, extensively. [id] ဗွဲကမြး၊ ဗွဲတမြး။"
Brocade,ပကဴ,"2 (n) floral decoration. [id] ပ္ကဴ။    ယာတ်ဇၟိၚ်ပ္ကဴ (n) embroidered cloth, brocade."
Brocade,ယာတ်ဇၟိၚ်ပ္ကဴ,"(n) embroidered cloth, brocade."
Broil,ပရာၚ်,"(v) toast, roast, broil, grill."
Broiled fish.  စံၚ်၊ တောံ၊ ထ္အၚ်၊ ဖ္အၚ်၊ ဖ္အောတ်၊ ၜိုဟ်။,ပရာၚ်,ကပရာၚ် (n) broiled fish. [Cf.] စံၚ်၊ တောံ(မ်)၊ ထ္အၚ်၊ ဖ္အၚ်၊ ဖ္အောတ်၊ ၜိုဟ်။
Broken,ခလံက်ဂၞက်,"(v) {ground} to be uneven, broken."
Broken,ဓလံက်ဓနက်,"(v) {ground} to be uneven, broken."
Broken,ပြောပ်,"(v) to be bruised, broken, splintered, to be broken up."
Broken,လီု,"1 လိုမ် (v) to be damaged, spoilt, broken, destroyed, to be ruined, to be perverted.    ကွဳလီုအာဣရ (n) the cart is smashed up.    ဂြပ်ကသပ်ဍေံလီုလာ်အာ (v) his fortune has dwindled away. [Cf.] လာဲလေၚ်။    စိုတ်လီု(မ်) (v) to be disappointed in an expectation.    မုက်မတ်လီု(မ်) (v) he was put out of countenance.    လုတ်လီု(မ်) (v) to hae irregular sexual relations. [Cf.] ထရိုဟ်၊ လာ်(က်)။    [Der.] ပလီု(မ်) (v) to damage. [id.] ဗလီု(မ်)။"
Broken,လိုမ်,"1 (v) to be damaged, spoilt, broken, destroyed, to be ruined, to be perverted.    ကွဳလီုအာဣရ (n) the cart is smashed up.    ဂြပ်ကသပ်ဍေံလီုလာ်အာ (v) his fortune has dwindled away. [Cf.] လာဲလေၚ်။    စိုတ်လီု(မ်) (v) to be disappointed in an expectation.    မုက်မတ်လီု(မ်) (v) he was put out of countenance.    လုတ်လီု(မ်) (v) to hae irregular sexual relations. [Cf.] ထရိုဟ်၊ လာ်(က်)။    [Der.] ပလီု(မ်) (v) to damage. [id.] ဗလီု(မ်)။"
Broken bone,ဇုတ်ပြောပ်,(v) broken bone.
Broken bone,ပြောပ်,ဇုတ်ပြောပ် (v) broken bone.
Broken grains of rice,ကၞောန်,တၞောန်သ္ၚု (n) broken grains of rice.
Broken in pieces,သၠေက်,"(v) to pull to pieces, to be torn to bits, broken in pieces, to be rent or broken into pieces, cause to disintegrate."
Broken in pieces.  စာ်ဒကုတ်ဒန်၊ ပါ်အာ၊ ပြောပ်အာ၊ ပြိုဟ်အာ။,သၠေက်သၠံၚ်,"(v) broken up, to be torn to bits, broken in pieces. [id.] စာ်ဒကုတ်ဒန်၊ ပါ်အာ၊ ပြောပ်အာ၊ ပြိုဟ်အာ။"
Broken in pieces.  သၠေက်။  သၠေက်သၠံၚ်  to be rent,လှေက်,"(v) {colloq} to be torn to bits, broken in pieces. [id.] သၠေက်။ [id] သၠေက်သၠံၚ် (v) to be rent, rent or broken to pieces. [Cf.] ပြောပ်။ [Der.] ဖလှေက် (v) to pull to pieces."
Broken length of stick,လွး,"1 (n) part, portion, segment, section, sector, fraction,m fragment, broken length of stick, broken pieces, part of fragments.    ပိလွး (n) three parts.    ၜါလွး (n) two parts, two pieces. [Var.] ကဝေက်။    [Der.] ဝး (v) to break."
Broken off,ကဝ်,"3 (v) broken off, to snap, break in two under the stress of bending. [id] သ္ကုတ်၊ သ္ကုတ်ကဝ်၊ သ္ကုတ်လှေက်။    ဇိုၚ်ကဝ်အာ (v) his leg was broken.    ဇုတ်သ္ကဲအဲကဝ်အိုတ်ရ (v) all my ribs are broken.    လေံကဝ်အာ (v) the stick has broken. [Cf.] ထ္ကး၊ ပိုတ်၊ ပြောပ်။    [Der.] ပ္ကဝ် (v) to break in two.    ကဝ်လပှ်(ဟ်) (v) to be broken off."
Broken off,ပ္ဍုတ်,"(v) broken off, to be broken {as in rice}, bruised. [id] ကဝ်၊ သ္ကုတ်၊ သ္ကုတ်ကဝ်၊ သ္ကုတ်လှေက်၊ သၠေက်။"
Broken pieces,လွး,"1 (n) part, portion, segment, section, sector, fraction,m fragment, broken length of stick, broken pieces, part of fragments.    ပိလွး (n) three parts.    ၜါလွး (n) two parts, two pieces. [Var.] ကဝေက်။    [Der.] ဝး (v) to break."
Broken rice,ကၞန်သ္ၚု,(n) broken rice.
Broken rice,တၞောန်,(n) တၞောန်သ္ၚု (n) broken rice.
Broken rice.  တၞောန်သ္ၚု။,သ္ၚုတၞောန်,(n) broken rice. [Syn.] တၞောန်သ္ၚု။
Broken rice.  သ္ၚုကၞန်။    ပုၚ်ကၞန်သ္ၚု  cooked broken rice.  ကၞန်။,ကနန်,1 (n) [id] ကၞန်၊ ကၞောန်။    ကၞန်သ္ၚု (n) broken rice. [id] သ္ၚုကၞန်။    ပုၚ်ကၞန်သ္ၚု (n) cooked broken rice. [Var.] ကၞန်။
Broken rice.  သ္ၚုကၞောန်။    ပုၚ်ကၞောန်သ္ၚု  cooked broken rice.  ပုၚ်သ္ၚုကၞောန်။,ကၞန်,2 (n) [id] ကၞောန်။    ကၞောန်သ္ၚု (n) broken rice. [id] သ္ၚုကၞောန်။    ပုၚ်ကၞောန်သ္ၚု (n) cooked broken rice. [id] ပုၚ်သ္ၚုကၞောန်။
Broken up,သၠေက်သၠံၚ်,"(v) broken up, to be torn to bits, broken in pieces. [id.] စာ်ဒကုတ်ဒန်၊ ပါ်အာ၊ ပြောပ်အာ၊ ပြိုဟ်အာ။"
Broker,မၞိဟ်စအကြာ,(n) broker.
Broker,ရဲဗၞိက်,"(n) trader, broker."
Broker.  မၞိဟ်စအကြာ။,ပေဲါဇာ,(n) [Bur.] broker. [id] မၞိဟ်စအကြာ။
Broker.  မၞိဟ်ဗၞိက်။,ဗၞိက်,"ရဲဗၞိက် (n) trader, merchant, broker. [id] မၞိဟ်ဗၞိက်။"
Broker.  သၟာဗၞိက်။,ဗနိက်,"ရဲဗၞိက် (n) trader, merchant, broker. [id] သၟာဗၞိက်။"
Brokerage,ၚုဟ်မၞိဟ်စအကြာ,(n) brokerage.
Brokerage.  ၚုဟ်မၞိဟ်စအကြာ။,ၚုဟ်ပေဲါဇာ,"(n) commission, brokerage. [id] ၚုဟ်မၞိဟ်စအကြာ။"
Bronze,ဖရိုတ်,"(n) bronze, brass, copper. [Cf.] ဓမြိုတ်၊ ဗမြိုတ်၊ သၠာ်(က်)။"
Bronze,သၠာ်,"2 (n) low-grade copper alloy, latten, brass, bronze."
Bronze,သၠာက်,"2 (n) low-grade copper alloy, latten, brass, bronze."
Bronze image,ရုပ်သၠာ်,(n) bronze image.
Bronze.  ဓမြိုတ်၊ ဖရိုတ်၊ သၠာ်။,ဗမြိုတ်,"(n) brass, bronze. [Cf] ဓမြိုတ်၊ ဖရိုတ်၊ သၠာ်။"
Bronze.  ဖရိုတ်၊ သၠာ်။,ဓမြိုတ်,"(n) brass, bronze. [Cf.] ဖရိုတ်၊ သၠာ်။"
Bronze.  သၠာ်။,လှာ်,"(n) {colloq} low grade copper alloy, latten, brass, bronze. [id.] သၠာ်(က်)။"
Bronze.  သၠာ်။,လှာက်,"(n) {colloq} low grade copper alloy, latten, brass, bronze. [id.] သၠာ်(က်)။"
Bronze.  သၠာ်။,သမၠာ်,(n) bronze. [Cf.] သၠာ်(က်)။
Bronze.  သၠာ်။,သမၠာက်,(n) bronze. [Cf.] သၠာ်(က်)။
Brooch,တဝ်စရှ်သြိုဟ်,(n) brooch.
Brooch.  ပ္ၚန်။  ပၟောံ။,တမောံ,"2 တမောမ် (n) stud, knob, button. [id] တၟောံ(မ်)။    တၟောံတဲ (n) cuff-links.    တၟောံဗိုတ် (n) knob surmounting pagoda or tiered roof.    တၟောံသြိုဟ် (n) button, brooch. [Cf.] ပ္ၚန်။ [Var.] ပၟောံ(မ်)။"
Brood,ဂဒပ်,"(v) brood, hatch."
Brood upon-study,ချပ်ဗ္စာ,"(v) consider, brood upon-study."
Broody,မနွံပၟိက်မိက်ဂွံလဒပ်ခၟာဲ,(adj) broody.
Brook,ဍာ်လ္ဂောဝ်,"(n) hill stream, brook, mountain stream."
Broom,ကမှဟ်,"(n) besom, broom, sweeping brush. {see ကမှ်(ဟ်)၊ ကၟဟ်။}"
Broom,ကၟဟ်,"(n) see ကမှဟ် (n). [id] တၟဟ် (n) sweeping brush, broom, besom."
Broom,တၟဟ်,"(n) whey, broom, bundle  of twigs or rice stalks used for sweeping, besom."
Broom made of a certain kind of long grass,တၟဟ်ချောဲ,(n) broom made of a certain kind of long grass.
Broth,ဂဂေံါ,"သွဍာ်ဂဂေံါ(မ်) (n) broth, peppery soup."
Broth,ဍာတ်,"သွဍာတ်ဍာတ် (n) broth, mild curry. [Cf.] က္တၚ်၊ ကြောံ(အ်)၊ ပ္ဍုၚ်၊ ဖျး၊ ဖျိုတ်၊ ရိၚ်။ [Der.] ဖ္ဍာတ် (v) to sweeten."
Broth,တ္ဍာတ်,"စၞတ္ဍာတ်တ္ဍာတ် (n) broth, mild carry."
Broth,သွ,"(n) dish eaten as accompaniment to rice, curry, soap, broth."
Broth,သွဍာ်ဂဂံ(မ်),"(n) soup, broth, kind of soup with heavy peppery seasoning. [Cf.] prec."
Broth or gravy ,သွ,ဍာ်သွ (n) broth or gravy {of curry}.
Broth or grayv,ဍာ်သွ,"(n) {sauce, stock, used in preparing} curry, broth or grayv."
Brother by marriage,ယဴ,"1 (n) brother by marriage, brother-in-law, elder sisters husband, spouse's elder brother. [id.] ကောယဴ brother-in-law, the elder brother of a husband or wife or the husband of an elder sister. [Cf.] second esnse, ဗာဲ(ယ်)၊ ဇြနဳ။"
Brother-in-law,ယဴ,"1 (n) brother by marriage, brother-in-law, elder sisters husband, spouse's elder brother. [id.] ကောယဴ brother-in-law, the elder brother of a husband or wife or the husband of an elder sister. [Cf.] second esnse, ဗာဲ(ယ်)၊ ဇြနဳ။"
Brotherly,မစွံစိုတ်ဗီုကောဒေံ,(adj) brotherly.
Brothers and sisters,ကောဒေံ,"(n) brother’s of one womb, brothers and sisters, sibling."
Brothers and sisters,ၝဲဒေံ,"(n) sisters of one womb, brothers and sisters, relatives, kin, family."
Brothers of one womb,ဒေံ,ကောဒေံ(အ်) (n) brothers of one womb.
Brother’s of one womb,ကောဒေံ,"(n) brother’s of one womb, brothers and sisters, sibling."
Brow-antlered rusa,မၚ်,"1 (n) red deer, brow-antlered rusa, Rucervus thamin. [Cf.] ဂြာဲ(ယ်)၊ ဒြာဲ၊ ပှ်၊ ပှေ်။    [Der.] တ္ၜိုၚ် (n) sambhur {a kind of deer}. [id] ၜိုၚ်။"
Brow.  ကၞေၚ်။,ဏေၚ်,"(n) forehead, brow. [id] ကၞေၚ်။"
Brow.  ကၞေၚ်။    ကသူကၞေၚ်  lines on the forehead.  ကၟံၚ်၊ သၞေၚ်။    ကၞေၚ်မတ်  eyebrow,နေၚ်,"2 (n) {colloq} forehead, brow. [id] ကၞေၚ်။    ကသူကၞေၚ် (n) lines on the forehead. [Cf.] ကၟံၚ်၊ သၞေၚ်။    ကၞေၚ်မတ် (n) eyebrow."
Brown colour,သာ်သရီ,(n) brown colour.
Brown fish owl,ဂစေံဒုတ်ဒူ,"(n) brown fish owl, large horned owl."
Brown fish owl,ဒုတ်ဒူ,"(n) ဂစေံဒုတ်ဒူ (n) brown fish owl, Kelupazeylonensis."
Brown less,ခရီ,"ခရီအး (n) brown less, lack of brown."
Brown paddy bird,ဂစေံပံက်ကိုပ်,"(n) Indian pond heron or buff paddy bird, brown paddy bird."
Brown paddy bird,ပံက်ကိုပ်,"(n) Indian pond heron or buff paddy bird, brown paddy bird, Ardeolagrayi Sykes. [id] ဂစေံပံက်ကိုပ်။"
Brown slab-sugar made from sugarcane,ကဝ်,"1 (n) coarse sugar, viscid substance, pulp, paste, glue, syrup, residue obtained by evaporation. [id] ထၜိုတ်။    ကဝ်ကၠောန်စက္ခူ (n) paper pulp.    ကဝ်တာ (n) coarse sugar prepared from Palmyra sap, jiggery.    ကဝ်ဗာတ် (n) sandpaper.    ကဝ်လပှ်(ဟ်) (v) to break off. [Cf.] တကောတ်။    ကဝ်ၜဴ (n) molasses, cane sugar, coarse sugar made from sugarcane, brown slab-sugar made from sugarcane."
Brown slab-sugar made from sugarcane,ကဝ်ၜဴ,"(n) molasses, cane sugar, coarse sugar made from sugarcane, brown slab-sugar made from sugarcane."
Brown.  သရီ။,ခရီ,(n) brown. [id] သရီ(မ်)။
Brown.  သာ်ဒမျိုၚ်၊ သာ်သၠဇဵု။,သာ်ယက်,(n) brown. [Cf.] သာ်ဒမျိုၚ်၊ သာ်သၠဇဵု(ဝ်)။
Bruise,ဖျုန်ဒူ,(n) bruise.
Bruise.  ပြောပ်၊ ပရောံ။  ပ္ဍူ  bruise,ပ္ဍူ,ဖျုန်ပ္ဍူ (n) bruise. [Cf.] ပြောပ်၊ ပရောံ(မ်)။ [Der.] ပ္ဍူ (n) bruise.
Bruised,ဂရိတ်တၟေက်,"(v) wear away by friction, be abraded, bruised, be chipped off. [id] စဂြုဲအာ။"
Bruised,ပြောံ,"ပြောမ် (v) to be crushed, bruised."
Bruised,ပြောမ်,"(v) to be crushed, bruised."
Bruised reed.  ပ္ဍူ၊ ပြောပ်။  ပရောံ။,ပြောံ,သပိုဟ်ပြောံ(မ်) (v) bruised reed. [Cf.] ပ္ဍူ၊ ပြောပ်။ [Var.] ပရောံ(မ်)။
Bruised reed.  ပ္ဍူ၊ ပြောပ်။  ပရောံ။,ပြောမ်,သပိုဟ်ပြောံ(မ်) (v) bruised reed. [Cf.] ပ္ဍူ၊ ပြောပ်။ [Var.] ပရောံ(မ်)။
Bruised.  ကဝ်၊ သ္ကုတ်၊ သ္ကုတ်ကဝ်၊ သ္ကုတ်လှေက်၊ သၠေက်။,ပ္ဍုတ်,"(v) broken off, to be broken {as in rice}, bruised. [id] ကဝ်၊ သ္ကုတ်၊ သ္ကုတ်ကဝ်၊ သ္ကုတ်လှေက်၊ သၠေက်။"
Brush,ဂရိတ်တေက်,"(v) rub, brush, scour, scrub, scrape."
Brush,ပေါတ်,"3 (v) to rub, stroke, clean.    ဇွိတ်ပေါတ် (v) to chafe, massage.    လာံပေါတ် (v) to stroke. [id] ဂၠာံပေါတ်။ [Cf.] ဇွိတ်၊ တုဟ်၊ ပတ်၊ ပၠဳ၊ လာံ(မ်)။    [Der.] သ္ပောတ် (v) mop, brush."
Brush or clean the teeth,တုဟ်ၚေက်,"(v) brush or clean the teeth, to clean one’s teeth."
Brush wood,ရာပ်,"(n) clump, thicket, covert, refuge, brush wood."
Brush.  ကရာတ်။  ပေါတ်  to rub,သပေါတ်,"(n) mop, brush. [Cf.] ကရာတ်။ [Der.] ပေါတ် (v) to rub."
Brutality,ပွမဓဇန်ဟာသဳ,(n) brutality.
Brutalize,သ္ကဵုရိုၚ်ဇိုၚ်,"(v) brutalize, ise. [id.] သ္ကဵုဓဇန်။"
Brute,တိရစ္ဆာန်,"(n) [P.] animal, brute, beast."
Buabanga sonneratioides hamilton buchanan,နုဲ,"ကၞုဲယာံ(မ်) (n) soft wood tree growing near streams, Buabanga Sonneratioides Hamilton Buchanan."
Bubble,ကၞံ,တၞံပၠံက်ပၠံက် (v) {of boiling water} bubble.
Bubble,ခၜိုဟ်,"1 (n) foam, forth. [id] ခ္ၜိုဟ်။    ခ္ၜိုဟ်ဍာ် (n) sponge, bubble, foam."
Bubble,ထ္ၜိုဟ်,"(n) forth, foam, lather, bubble."
Bubble,ထ္ၜိုဟ်က္တဵု,"(v) forth, bubble."
Bubble,ဗ္ၜိုဟ်,"(n) forth, foam, lather, bubble."
Bubble up,ခၟောံဗှ်က္တဵု,"(v) bubble up, boil."
Bubble up,ဝဲဗဂိုဟ်,"(v) bubble up {due to disturbance current}, whirlpool with a vortex imparting a strong centrifugal force."
Buceros bicornis cavatus shaw.  ဂစေံဟဝ်ကၠိုၚ် eagle,ဟဝ်ကၠိုၚ်,"(n) great hornbill, Buceros bicornis cavatus Shaw. [id.] ဂစေံဟဝ်ကၠိုၚ် eagle."
Buchanania latifolia,တၞံဗပိုန်,"(n) a medium sized tree bearing fruit with almond-like kernels, Buchanania latifolia."
Buchanania latifolia,ဗပိုန်,"(n) a kind of tree, medium sized tree bearing fruit with almond-like kernels, Buchanania latifolia."
Buck.  ဂြာဲတၟက်၊ တ္ၜိုၚ်တၟက်၊ ဒြာဲတၟက်၊ ဗ္တာဲတၟက်။,ဒြာဲကၟက်,(n) buck. [id] ဂြာဲတၟက်၊ တ္ၜိုၚ်တၟက်၊ ဒြာဲတၟက်၊ ဗ္တာဲတၟက်။
Bucket,စေဝ်ပ္သဲ,"(n) tin, bucket, pail, iron barrel or drum."
Bucket,ဍေၚ်ဖွက်,"(n) pail, bucket."
Bud,ကမဝ်,"3 (n) young leaves freshly opened, bud, embryo, young leaf emerging from bud, quarter or section of citrus fruit. [id] ကၟဝ်၊ လၟဝ်၊ လၟောဝ်။    တြုံကၟဝ်ကျာ် (n) future Buddha, Bodhisatta. [id] တြုံလၟဝ်ကျာ်၊ တြုံလၟောဝ်ကျာ်။    လဳမဴၜာကၟဝ် (n) two quarters of orange.    [Der.] ကၟဝ် (v) to put out leaves.    ၜဝ် (n) internal cavity. [id] တ္ၜဝ်။    ကၟဝ်ဆု (n) young leaf."
Bud,ခမောံ,"ခမောမ် (n) bud, button. [id] ခၟောံ(မ်)၊ ထၟောံ(မ်)။"
Bud,ဇလာဲ,"(n) bud, part, numerical classifier used in counting bunches of flowers, fruits. {as in သတ်မွဲဇလာဲ (n) a bunch of areca-nut.}."
Bud,ဗမောံ,"(n) bud, button."
Bud,ဗမောမ်,"(n) bud, button."
Bud,ဗမှောံ(မ်),"(n) bud, button."
Bud,သၟောံ,"သၟောမ် (n) bud, button."
Bud of a flower,ခမောံ,ခၟောံကဴ (n) bud of a flower.
Bud of a flower,ခၟောံကဴ,(n) bud of a flower.
Bud.  တြာဲ၊ ကျာဲ။,တရာဲ,2 (n) bud. [id] တြာဲ၊ ကျာဲ။
Buddeleia asiatica loureiro,ကဴဗ္တဗ္ဂဲ,"(n) butterfly bush, Buddeleia asiatica Loureiro."
Buddha,ကျာ်,"(n) sacred being or thing, Buddha, pagoda, image of Buddha, term of address terminating all utterances directed to monks when no other such term is included, and as isolate inticating assent, (Siam) general respectful term of address and assent."
Buddha,ဗုဒ္ဓ,"(n) {LF} {image of} Buddha, The Supreme Buddha. [Cf] ကျာ် (n) Supreme Buddha, Gotama Buddha. [id] ကျာ်တြဲ၊ ဂေါတမဗုဒ္ဓ။"
Buddha,ဝရဒ,"(n) [P.] a giver of good things, Buddha"
Buddha,သမ္ဗုဒ္ဓ,(n) [P.] Buddha.
Buddha who attained enlightenment but did not preach,ပစ္စေကဗုတ်,"(n) [P. paccekabuddho] pratyekabuddha, lesser Buddha, semibuddha, Buddha who attained enlightenment but did not preach, Pratyekabuddha."
Buddha-to-be,ဗောဓိသတ်,"(n) {P. Bodhisatta} Bodhisattva, Buddha-to-be, one who is destined to be come a Buddha."
Buddha.  ဇိနာ။,ဇိ,(n) ဇိနဝေ (n) [P.] Buddha. [id] ဇိနာ။
Buddha’s day,တ္ၚဲဗုဒ္ဓ,"(n) Buddha’s Day, the fill moon day of ပသာ်။"
Buddha’s sasana,ဗုဒ္ဓသာသနာ,"(n) Buddha’s Sasana, teaching of Buddha."
Buddhism,ဗုဒ္ဓဘာသာ,"(n) Buddhism, person of the Buddhist faith."
Buddhist,ဗုဒ္ဓဝါဒဳ,"(n) one who professes Buddhism, Buddhist."
Buddhist,မၞိဟ်ရှ်ေသှ်ေဘာသာဗုဒ္ဓ,(n) Buddhist.
Buddhist heritage acquired by parents who initiate their sons into the order,အာဲကၟာဲသာသနာ,(n) Buddhist heritage acquired by parents who initiate their sons into the order.
Buddhist lay devotee,ဥပါသကာ,"(n) Buddhist lay devotee {male}, a kind of medicinal plant, the roots of which are used as a substitute for sarsaparilla, Indian sarsaparilla."
Buddhist monk,လကျာ်,"(n) Buddhist monk, monk of many years standing, term of reference and reference-in-address to monks. [id.] သၚ်ဘာသာဗုဒ္ဓ။"
Buddhist monk's lower garment,သပိုၚ်,"(n) Buddhist monk's lower garment, monk's lower garment, one of the robes of a monk, a broad waistcloth worn with the upper portion rolled down over the girdle."
Buddhist monk's regimen of meditation,ဝိပဿဏာဓုရ,(n) Buddhist monk's regimen of meditation.
Buddhist monk’s term for womankind,မာတုဂါမ,(n) Buddhist monk’s term for womankind.
Buddhist novice.  ထပိုဲ။,ခပိုဲ,(n) Buddhist novice. [id] ထပိုဲ(ယ်)။
Buddhist nun,သာမ္မဏဳ,"(n) [P.] novice, female ascetic, Buddhist nun."
Buddhist priest of twenty or more years of monkhood.  မဟာထေရ်၊ မှာထေဝ်၊ ထေ၊ ထေရ်၊ ထေဝ်။,မဟာထေဝ်,"(n) senior monk, Buddhist priest of twenty or more years of monkhood. [id] မဟာထေရ်၊ မှာထေဝ်၊ ထေ၊ ထေရ်၊ ထေဝ်။"
Buddhist relic-shrine,စေတဳ,"(n) Buddhist relic-shrine, stupa, pagoda."
Buddhist sabbath,တ္ၚဲသဳ,"(n) Sabbath, Buddhist Sabbath, an uposatha day."
Buddhist scriptures.  ပိတကတ် namely,ပိဋကတ်,"(n) [L.F] tripitaka, Buddhist scriptures. [id] ပိတကတ် namely, အဘိဓဝ်၊ ဝိနဲ၊ သုတ်။"
Buddhist synod,သၚ်္ဂါယနာ,"(n) [P.] Buddhist synod, rehearing."
Buddhist temple.  ဘုတ်ဘာ။,ဘုတ်,"2 (n) idol-house, temple containing statuses of the Buddha, place of worship, temple, Buddhist temple. [id] ဘုတ်ဘာ။"
Buddhist thought,ဗုဒ္ဓဝါဒ,(n) Buddhist thought.
Budding flower.  ဇဝ်ပ္ကဴ၊ ဇလာဲပ္ကဴ။,ဇဝ်ကဴ,"(n) flower emerging from bud, budding flower. [id] ဇဝ်ပ္ကဴ၊ ဇလာဲပ္ကဴ။"
Buddish sect adhering to the rules laid down by the presiding monk of shewgin village near the town of shewbo,ဂိုန်ယှုဲဂျေန်,"(n) Buddish sect adhering to the rules laid down by the presiding monk of Shewgin village near the town of Shewbo, during the reign of King Min don."
Budget,ဗာတ်ဂျိတ်,(n) {Eng.} budget.
Buff,မကာဲ,"1 (adj) buff, orange."
Buff,မကာယ်,"1 (adj) buff, orange."
Buff,သာ်သၞော်ခၟာဲစာၚ်,(n) buff.
Buff.  ဝါသနာ။,ဝါသၞာ,"ဝါသၞာဇၞော်(က်) (n) enthusiast, buff. [Var.] ဝါသနာ။"
Buffalo,စၚ်ဂဗာဲ,"(v) put a rope through the nose of a bullock, buffalo."
Buffalo calf,ကောန်မေံ,"(n) buffalo calf, a kind of plant."
Buffalo calf,မေံ,"မေအ် (n) မောန်မေံ(အ်) (n) buffalo calf, a kind of plant."
Buffalo calf,မေအ်,"(n) မောန်မေံ(အ်) (n) buffalo calf, a kind of plant."
Buffalo having a horn or horns turned down and loose,ပြေၚ်လု,(n) buffalo having a horn or horns turned down and loose.
Buffalo heard,ဓမာ,ဓၟာပြေၚ် (n) buffalo heard.
Buffalo herd.  ဂၟာ၊ ပၟၚ်။,လၟာ,လၟာပြေၚ် (n) buffalo herd. [Cf.] ဂၟာ၊ ပၟၚ်။
Buffalo wallow,ဒဒိုပ်ဖ္အံၚ်,(n) buffalo wallow.
Buffalo with branching horns.  ခ္ဍာဲ၊ ဆာဲ ထ္ဍေဝ်၊ ဒါၚ်၊ ဒျာန်၊ ပြး။,ဒါ်,ပြေၚ်ဂြၚ်ဒါ်(က်) (v) buffalo with branching horns. [Cf.] ခ္ဍာဲ(ယ်)၊ ဆာဲ(ယ်) ထ္ဍေဝ်၊ ဒါၚ်၊ ဒျာန်၊ ပြး။
Buffalo with horns curled downwards,ပြေၚ်ဗၚ်္ဂလာ,(n) buffalo with horns curled downwards.
Buffalo's muzzle,သမှဴပြေၚ်,(n) buffalo's muzzle.
Buffalo's muzzle,သၟဴပြေၚ်,(n) buffalo's muzzle.
Buffalo.  ကောန်မေံ၊ ကောန်မ။,ပြေၚ်,1 (n) buffalo. [Cf.] ကောန်မေံ(အ်)၊ ကောန်မ။
Buffaloes are fighting.  ဗဒိ။  ဒိ  to butt,ဂဒိ,ပြေၚ်ဂဒိ (v) buffaloes are fighting. [Cf.] ဗဒိ။ [Der.] ဒိ (v) to butt.
Buffalo’s muzzle,ခမှဴ,ခၟဴပြေၚ် (n) buffalo’s muzzle.
Buffcoloured,ဍာ်မိတ်,"(v) to be yellow, buffcoloured."
Buffer state.  ဒၞီခိုအ်လဝ်အကြာၜါ။,ဍုၚ်မနွံအကြာဍုၚ်သၞၜါ,(n) buffer state. [id] ဒၞီခိုအ်လဝ်အကြာၜါ။
Bug,သ္ဂိတ်,"(n) bug, bed-bug, also as term of approbrium."
Build,ဒု,"2 (n) thickness, body structure, build, physique, volume, cube."
Build,ပ္တန်ပ္တေဝ်,"(v) form, build, establish, found, set up."
Build,ပတန်,"2 (v) to build, to establish, found, fix, build, to confirm. [id] ပ္တန်။    သိုၚ်ပ္တန် (v) to build. [Cf.] ခၞံ(မ်)၊ ဒက်၊ ဗဒှ်၊ သိုၚ်။    [Der.] တန် (v) to stand."
Build,ပ္တန်ပ္တေဝ်,"(v) form, build, establish, found, set up, to establish, to fix, to ensure."
Build,အကာဲ,"(n) build, bodily habit, character, appearance, situation, condition, state, status, meddle, interfere, busy body."
Build ,ဆိုၚ်,"(v) heap, pile on, build {dyke, embankment, dam, etc.}."
Build a road,လးဂၠံၚ်,"(v) build a road, pave the way."
Build or found a kingdom,ပ္တန်ဍုၚ်,"(v) to found a city or town, build or found a kingdom."
Build tier on tier.    လ္ဇံက်ပြာသာတ်  to build a pasada,လ္ဇံက်,"2 (v) to build in tiers, build tier on tier.    လ္ဇံက်ပြာသာတ် (v) to build a pasada, to make a graduated steeple. [Syn.] ဆံၚ်။    [Der.] ဂဇံတ် (n) tier."
Build up good name or reputation,ကေတ်ယၟု,"(v) take undue credit for something done, build up good name or reputation."
Build up potential replacements,လွဳမၞိဟ်,"(v) recruit a groom henchmen, build up potential replacements."
Build up.  သြိုၚ်ပ္တန်။,သိုၚ်ပ္တန်,"(v) to build, build up. [id.] သြိုၚ်ပ္တန်။"
