English,Mon,Original_Definition
Weapon.    နက်ဝပ်  weapon.    ပၟာဒးဝပ်  like one possessed,ဝပ်,"1 (n) weapon.    နက်ဝပ် (n) weapon.    ပၟာဒးဝပ် (n) like one possessed, like one demon grips, ကလော်(က်) demon being understood after ဝပ် (n) weapon. [Cf.] လက်နက်။"
Weapon.  နက်လွပ်။,လွပ်တဲ,လက်နက် (n) weapon. [id.] နက်လွပ်။
Weapon.  နက်ဝပ်  ဝပ်တဲ။,လက်,3 (n) လက်နက် (n) weapon. [Syn.] နက်ဝပ် (n) ဝပ်တဲ(ယ်)။
Weapons,ပယောဂပၞာန်ဒ္စာံသာ်,"(n) the eight conditions of successful warfare, namely; weapons, drill, strength, opportunity, the camp for shelter, mental attitude, push, knowledge."
Wear,ကတက်,"2 (v) to put on oneself or another, to wear. [id] လ္တက်။    ဗိုက်လ္တက် (v) to put on, wear.    ဗိုက်လ္တက် (n) clothing to put on, wear.    ယာတ်လ္တက် (n) blanket worn as outer garment. [Cf.] ဗိုက်၊ ဗွိုက်၊ သၠိုက်၊ သၠိုၚ်၊ ဟဵု(ဝ်)။    လ္တက်ဂၠိက်ယာတ် (v) to put one’s clothes on.    လ္တက်ထောံပလောံကဵုကောန်ၚာ်ညိ (v) Please put the baby’s shirt on him.    လ္တက်ပလောံ(အ်) (v) to put on, wear, an upper garment.    လ္တက်သ္ၚာ (v) to put on a monk’s robe."
Wear,ဂၠိက်,"ဗိုက်ဂၠိက် (v) to put on, wear, a waistcloth. [Syn.] ဗွိုက်လ္တက်။ [Cf.] ဂၞိန်၊ ဒၠိက်၊ ဗွိုက်၊ သပိုၚ်။"
Wear,စရံက်,"(v) to put on, wear, adorn {as a ring or bracelet}. [id] စြံက်။"
Wear,တရှ်,"(v) wear, to wear in the hair."
Wear,ဒၠိက်,"ဗိုက်ဒၠိက် (v) to put on, wear, a waistcloth. [id] ၜးဒၠိက်ယာတ်။ [Syn.] ဗဝိုက်၊ ဗွိုက်၊ လ္တက်။ [Cf.] ဂၠိက်၊ ဂၞိန်၊ ဗွိုက်၊ သပိုၚ်။"
Wear,ပလောံ,"လ္တက်ပလောံ(အ်) (v) to put on, wear, an upper garment."
Wear,လ္တက်,"ဗိုက်လ္တက် (v) to put on, wear."
Wear,လ္တက်,"ဗွိုက်လ္တက် (n) clothing, to put on, wear."
Wear,ဟဵု,"(v) {women} to put on, wear {waistcloth}, to fasten a women's shirt, to wear a skirt. [Cf.] ဗိုက်၊ ဗွိုက်၊ လ္တက်၊ သၠိုက်၊ သၠိုၚ်။ ဟဵုဂၞိန် (v) to wear a skirt, to put on a waistcloth."
Wear,ဟိုဝ်,"(v) {women} to put on, wear {waistcloth}, to fasten a women's shirt, to wear a skirt. [Cf.] ဗိုက်၊ ဗွိုက်၊ လ္တက်၊ သၠိုက်၊ သၠိုၚ်။ ဟဵုဂၞိန် (v) to wear a skirt, to put on a waistcloth."
Wear  an upper garment,လ္တက်ပလောံ,"(v) to put on, wear  an upper garment."
Wear a disgusted look,ထညောန်ဗြေက်,"(v) pained look, wear a disgusted look."
Wear a loincloth.  သပိုၚ်။,ဗိုက်သပိုၚ်,(v) wear a loincloth. [id] သပိုၚ်။
Wear a long face,မုက်မတ်ဟွံခိုဟ်,"(v) wear a long face, look cheerless, look sad, feel disturbed, upset, dejected."
Wear a woman’s skirt.  ဂၠိက်၊ ဗဝိုက်၊ သပိုၚ်။,ဂၞိန်,"ဟဵုဂၞိန် (v) to put on, wear a woman’s skirt. [Cf.] ဂၠိက်၊ ဗဝိုက်၊ သပိုၚ်။"
Wear away,စ,"3 (v) to eat, to live on, by, by the revenues of, govern, to devide {in arithmetic}, to take, in chess and other games, wear away, erode.    အပေါတ်စ (n) eatables, victuals. [id] ကပေါတ်စ။    စၞစ (n) food.    အဲမံၚ်ဟွံမိပ်စအှ်ေ (pv.) I am not very well. [id] အဲမံၚ်စဟွံမိပ်အှ်ေ။    ခစ (v) to be dependent on.    ကၠောန်စ (pv.) to do for a living.    ရပ်စပ်စ (v) to use.    ဂဟေန်စ (v) to gnaw.    ဂြေၚ်စ (v) to chew the cud.    စံၚ်စ (v) to eat roasted. [id] နှာပ်စ။    ဏေပ်စ (v) to eat with the fingers. [id] ဟာပ်စ။    ဖုဲစ (v) to eat mixed with rice.    သောတ်စ (v) to eat with a spoon.    ဇိုၚ်စ (n) divisor.    ဍေံစစိၚ်အဲ (v) he would take my rook.    ၜါစှော်စကဵုပန်ဂွံမုစိရော (v) what is twenty divided by four? [Cf.] first sense, သုၚ်၊ ဟာပ်။  second sense ပိုၚ်။    [Der.] စၞ (n) food.    ဗ္စ (v) to feed.    သွ (n) curry."
Wear away,စအာ,"(v) wear away, erode."
Wear away,လ္ၚတ်,"2 (v) to study, to practise, to perform, to exercise, to train oneself, to investigate, wear away, acquire a habit, become accustomed to, take interest in, see into. [id.] ဂၠိုက်ဂၠာဲစၟဳစၟတ်။    သွက်ဂွံလ္ၚတ်ဂှ်ဍေံဟွံဂွံဖ္အိုတ်အခိၚ်ဍေံရ (v) he has not got all his time available for study. [Cf.] ကတ်၊ ပ္ကေၚ်၊ ဗ္တောန်။   [Der.] ၚ္ၚတ် (n) practice."
Wear away by friction,ဂရိတ်တၟေက်,"(v) wear away by friction, be abraded, bruised, be chipped off. [id] စဂြုဲအာ။"
Wear away by friction,ပေါန်,"1 (v) to be worn down, wear away by friction, to be rubbed, abraded.    အက္ခဝ်ပေါန်မံၚ်ဗှ်ဟွံဂွံ (v) the letter were worn away so that one could not read them. [Cf.] လေတ်၊ သိတ်။"
Wear away by friction,ပေါန်ကြဳအာ,(v) wear away by friction.
Wear either a hat or a shan hat.    …..ကီု  as va,ကီု,"2 …..ကီု(မ်) (1) as. (v) with (nn.) both….and, either….or.    အဲကီုဍေံကီုမံၚ်ဘာကြုၚ်စိၚ် (v) (nn.) he and I were both at school at Elephant Creek monastery.    အာအပ္ဍဲတ္ၚဲယဝ်ရဖေက်က္ဍိုပ်ဂိ ခပေဲကီုခမံက်ကီုဒလဝ်တုဲအာ (v) (nn.) if you are afraid of getting a headache going out in the sun, wear either a hat or a Shan hat.    …..ကီု(မ်) (2) as va, whether….or.    ကၠောန်ကမၠောန်ကီု ဟီုအရေဝ်ကီုပြဟ်နူညးဂမၠိုၚ်ရ (v) a. whether it is a matter of working or talking he gets more done than other people.    ကီုလေဝ် …ever.    ဂမၠိုၚ်လဵုသ္ဒးကၠောန်ကမၠောန်ဂၠိုၚ်ကီုလေဝ်ဟွံတရောတ် (v) a. however much work they have to do, they do not complain.    ၜိုန်…..ကီုလေဝ် even….if. [Cf.] လေဝ်။    [Der.] ပကီု(မ်) (v) to accompany."
Wear in one's ears,ဝက်,"2 (v) wear in one's ears, wear in the ear."
Wear in the ear,ဝက်,"2 (v) wear in one's ears, wear in the ear."
Wear on one’s head,ခလဝ်,"(v) to cover one’s head with, wear on one’s head, hold over oneself or another. [id] ဂလဝ်၊ ဒလဝ်။"
Wear on one’s head,ဂလဝ်,"(v) to cover one’s head with, wear on one’s head, hold over oneself or another. [Cf.] ခၟိၚ်၊ ပဒဝ်၊ ပ္ဍုန်။ [Var.] ခလဝ်၊ ဒလဝ်။ [Der.] ဒဝ် (v) to cover, to shut."
Wear on one’s head,ဒလဝ်,"(v) to cover one’s head with, wear on one’s head, hold over oneself or another, to cover with an umbrella or hat. [Cf] ထ္ဍုန်၊ ထၟိၚ်၊ ဗဒဝ်။ [Der] ခလဝ် (v) to cover. [id] ဂလဝ်။"
Wear on the head,ဍုန်,"3 (v) to descend from the air, alight, settle, perch.    ဂစေံဍုန်လ္တူစိၚ်သ္ၚိ (v) a bird perched on the ridge pole.    ရုဲဍုန်ရ (v) the fly settled. [Cf.] စှ်ေ၊ ဆၚ်။    [Der.] ထ္ဍုန် (v) to place, wear on the head."
Wear on the head,ဖဍုန်,"(v) to place, wear on the head, to cause to alight. [id] ဖ္ဍုန်။ [Cf.] ထၟိၚ်၊ ဒလဝ်၊ ဗဍုန်။ [Der.] ဍုန် (v) to alight."
Wear on the head,ဖ္ဍုန်,"(v) to place upon, place upon, to place, wear on the head, to cause to alight. [Cf.] ခလဝ်၊ ထၟိၚ်၊ ဗဍုန်။ [Der.] ဍုန် (v) to alight."
Wear something slung across one’s shoulder,စၟာဲ,"(v) wear something slung across one’s shoulder {like a sash}, to carry as a bag slung over the shoulder."
Wear တေံညိ။,wore,ရံၚ် wear တေံညိ။
Wear တေံညိ။,worn,ရံၚ် wear တေံညိ။
Wear.    ဗိုက်လ္တက်  clothing to put on,ကတက်,"2 (v) to put on oneself or another, to wear. [id] လ္တက်။    ဗိုက်လ္တက် (v) to put on, wear.    ဗိုက်လ္တက် (n) clothing to put on, wear.    ယာတ်လ္တက် (n) blanket worn as outer garment. [Cf.] ဗိုက်၊ ဗွိုက်၊ သၠိုက်၊ သၠိုၚ်၊ ဟဵု(ဝ်)။    လ္တက်ဂၠိက်ယာတ် (v) to put one’s clothes on.    လ္တက်ထောံပလောံကဵုကောန်ၚာ်ညိ (v) Please put the baby’s shirt on him.    လ္တက်ပလောံ(အ်) (v) to put on, wear, an upper garment.    လ္တက်သ္ၚာ (v) to put on a monk’s robe."
Wear.    ယာတ်လ္တက်  blanket worn as outer garment.  ဗိုက်၊ ဗွိုက်၊ သၠိုက်၊ သၠိုၚ်၊ ဟဵု။    လ္တက်ဂၠိက်ယာတ်  to put one’s clothes on.    လ္တက်ထောံပလောံကဵုကောန်ၚာ်ညိ  please put the baby’s shirt on him.    လ္တက်ပလောံ  to put on,ကတက်,"2 (v) to put on oneself or another, to wear. [id] လ္တက်။    ဗိုက်လ္တက် (v) to put on, wear.    ဗိုက်လ္တက် (n) clothing to put on, wear.    ယာတ်လ္တက် (n) blanket worn as outer garment. [Cf.] ဗိုက်၊ ဗွိုက်၊ သၠိုက်၊ သၠိုၚ်၊ ဟဵု(ဝ်)။    လ္တက်ဂၠိက်ယာတ် (v) to put one’s clothes on.    လ္တက်ထောံပလောံကဵုကောန်ၚာ်ညိ (v) Please put the baby’s shirt on him.    လ္တက်ပလောံ(အ်) (v) to put on, wear, an upper garment.    လ္တက်သ္ၚာ (v) to put on a monk’s robe."
Wear.  ကရှ်။    ကရှ်ကဴ  to wear a flower in the hair,ခရှ်,3 (v) wear. [id] ကရှ်(ဟ်)။    ကရှ်ကဴ (v) to wear a flower in the hair.
Wearied,လၟောၚ်လၟေတ်,"(v) wearied, fatigued, be tired, be worn-out."
Wearied,လၟောၚ်လၟေတ်,"(v) wearied, fatigued, be tired, be worn-out."
Wearily,နဒဒှ်မဍောၚ်ၜိုတ်,(adv) wearily.
Weariness,ကဝိုၚ်,"2 (n) fatigue, weariness, stiffness. [id] ကဝိုၚ်ကဝုဲ၊ ကွိုၚ်ကွုဲ။    ဒုၚ်ကဝိုၚ် (v) to tire oneself out.    ပၠးကဝိုၚ် (v) to stretch one’s legs. [Cf.] ကမောၚ်၊ လၟောၚ်။    [Der.] ကွိုၚ် (v) to be tired."
Weariness,တမှောၚ်,"(n) weariness, exhaustion. [id] ပွမဍောၚ်ၜိုတ်၊ ဒဒှ်မဍောၚ်ၜိုတ်အိုတ်ဇိုၚ်တဲ။"
Weariness.  ကွိုၚ်ကွုဲ  to feel weary,ကဝုဲ,ကဝိုၚ်ကဝုဲ (n) weariness. [Der.] ကွိုၚ်ကွုဲ (v) to feel weary.
Weariness.  တမှောၚ်၊ ဒဒှ်မဍောၚ်ဒိုတ်။    ဒှ်လၟောၚ်စိုတ်  to be discouraged,လၟောၚ်,"1 (n) weariness. [id.] တမှောၚ်၊ ဒဒှ်မဍောၚ်ဒိုတ်။    ဒှ်လၟောၚ်စိုတ် (v) to be discouraged, to be wearied in mind.    ဗျူလၟောၚ် (v) to rest one's weariness, rest when tired. [Cf.] ကွိုၚ်၊ တၟောၚ်။    [Der.] ကွိုၚ်ကွုဲ(ယ်) (v) {of muscles} be stiff. [id.] တွိုၚ်တွုဲ(ယ်)။"
Weariness.  တၟောၚ်၊ လၟောၚ်။    ဒှ်တဴလၟောၚ်စိုတ်  to be weariness.    ဒှ်လၟောၚ်စိုတ်  to be discouraged.    ဗျူတၟောၚ်  to rest one’s weariness,တမောၚ်,"1 (n) weariness. [id] တၟောၚ်၊ လၟောၚ်။    ဒှ်တဴလၟောၚ်စိုတ် (v) to be weariness.    ဒှ်လၟောၚ်စိုတ် (v) to be discouraged.    ဗျူတၟောၚ် (v) to rest one’s weariness, rest when tired. [Cf.] ဂဝိၚ်၊ ဒဝိၚ်။"
Weariness.  လၟောၚ်။    ဒှ်လၟောၚ်စိုတ်  to be discouraged.    ဗျူလၟောၚ်  to rest one’s weariness,ကၟောၚ်,"1 (n) weariness. [id] လၟောၚ်။    ဒှ်လၟောၚ်စိုတ် (v) to be discouraged.    ဗျူလၟောၚ် (v) to rest one’s weariness, rest when tired. [Cf.] ကဝိုၚ်။ [id]."
Wearing clothes,ဂရောပ်လ္တက်,(n) wearing clothes.
Wearisome,မဒှ်သွက်ဂွံက္ဍုဟ်,"(adj) wearisome, hateful."
Wearisome work,ကွိုၚ်,ကမၠောန်ကွိုၚ်ကွိုၚ် (n) wearisome work.
Wearisome work,တွိုၚ်,ကမၠောန်တွိုၚ်တွိုၚ် (n) wearisome work.
Wearisome.    ကမၠောန်ဏံဍောၚ်ကွေံ  this is tiresome work.    မၞးပချဳဇကုမၞးဂၠိုၚ် မၞးဍောၚ်ဏောၚ်  you are very energetic,ဍောၚ်,"2 (v) to be tired, tiresome, wearisome.    ကမၠောန်ဏံဍောၚ်ကွေံ (v) this is tiresome work.    မၞးပချဳဇကုမၞးဂၠိုၚ် မၞးဍောၚ်ဏောၚ် (v) you are very energetic, you will tire yourself.    ဍောၚ်စိုတ် (v) to be discouraged. [Cf.] စိုတ်လီု။    ဍောၚ်ၜိုတ် (v) to be tired, weaken. [id] သ္ကီုဇြဟတ်အောန်ကၠုၚ်၊ သ္ကဵုဇြဟတ်ဍိုန်ကၠုၚ်။"
Wearisome.  မဒှ်သွက်ဂွံလ္ၚုလ္ၚန်ခိုဟ်၊ မဒှ်သွက်ဂွံလၟောၚ်လၟေတ်ခိုဟ်။,မဒှ်သွက်ဂွံဍောၚ်ၜိုတ်ခိုဟ်,(adj) wearisome. [id] မဒှ်သွက်ဂွံလ္ၚုလ္ၚန်ခိုဟ်၊ မဒှ်သွက်ဂွံလၟောၚ်လၟေတ်ခိုဟ်။
Weary,ကွိုၚ်,"(v) to be tired, weary, stiff, become weak. [id] တွိုၚ်။"
Weary,တွိုၚ်,"(v) to feel lassitude, to be tired, weary, stiff. [id] ကွိုၚ်။"
Weather,ဗြဲကျာ,"(n) {interruptions to cear} weather, meteorological conditions, state of weather, prevailing state of affairs, mood."
Weather,ဥတုရာသဳ,"(n) climate, weather."
Weather vane,လဴမစၞောန်ထ္ၜးဂၠံၚ်ကျာကၠုၚ်,"(n) weather-cock, weather vane, wind vane. [id.] ဗ္တကဗၠိက်လ္တူက္ဍိုၚ်ကျာ်(က်)။"
Weather-beaten.  မနွံကဵုရုပ်ရာကြံၚ်မ္ၚိုဟ် ဟိုတ်နူသ္ဒးဒုၚ်လဝ်ဘဲဒန် ရာသဳဥတုဂၠိုၚ်လောန်အာ။,မနွံကဵုရုပ်ရာသာ်ဇကုကြၚ်ကြောဝ်,(adj) weather-beaten. [id] မနွံကဵုရုပ်ရာကြံၚ်မ္ၚိုဟ် ဟိုတ်နူသ္ဒးဒုၚ်လဝ်ဘဲဒန် ရာသဳဥတုဂၠိုၚ်လောန်အာ။
