English,Mon,Original_Definition
And in sandstone and other rocks,သဳလဳကာ,"(n) [Eng.] silica, compound of cilicon occurring as quartz or flint, and in sandstone and other rocks."
And it will be a good thing if the children have  some companions to play with,မွဲမွဲ,ကောန်ၚ္ၚာ်တံယဝ်ရအဖက်ဇွောံဂွံဝေၚ်ကဵုဍေံတံနွံမွဲမွဲမွဂးခိုဟ်ရ (n) and it will be a good thing if the children have  some companions to play with.
And it will be a good thing if the children have some companions to play with.   ဘိုအ်။,အဘိုအ်ဂွံ,ကောန်ၚာ်တံအဖက်အဘိုအ်ဂွံဝေၚ်ဍေံတံနွံမွဲမွဲမ္ဂးခိုဟ်ရ (n) and it will be a good thing if the children have some companions to play with. [Var.] (pref.) ဘိုအ်။
And it will be a good thing if the children have some companions to play with.  ဇွာ၊ ပွာ၊ ပွံၚ်၊ ဖွက်၊ ဗော်၊ ရဲ၊ လဲ၊ သဟာဲ။,အဖက်,ကောန်ၚာ်တံအဖက်အဘိုအ်ဂွံဝေၚ်ဍေံတံ နွံမွဲမွဲမ္ဂးခိုဟ်ရ (n) and it will be a good thing if the children have some companions to play with. [Cf.] ဇွာ၊ ပွာ၊ ပွံၚ်၊ ဖွက်၊ ဗော်၊ ရဲ၊ လဲ၊ သဟာဲ။
And knees,ပဆိုက်ရာပ်မသုန်,"(v) to make the fivefold obeisance by touching the ground with forehead, elbows, and knees."
And lower part of back head shave,သော်ယံၚ်,"(n) coiled or knotted hair, hair-knot, topknot worn by men, hairdo, style of hair dress used by young children with topknot, fringe round head, and lower part of back head shave, knot of hair worn by men. [id.] ဗီုသော်(က်)။ [Cf.] ဂၠောန်လၟု၊ ဒွက်သော်(က်)။"
And ngapi taken by women after childbirth,ဂဂေံါ,"ဍာ်ဂဂေံါ(မ်) (n) bitter preparation of fish and vegetables given to stimulate lactation, a preparation of smoked fish, vegetable, pepper, garlic, and ngapi taken by women after childbirth, to stimulate lactation."
And not disjointed.  ကောံ၊ ဓိ၊ ပေၚ်၊ စုံ။,က္ဍိုက်,"2 (v) [id] တ္ဍိုက်။ က္ဍိုက်ပေၚ် (v) to be full, complete, fulfilled. [id] က္ဍတ်ပါ်(က်)၊ ဗြေဝ်။    အဲကဵုစီရေၚ်က္ဍိုက်က္ဍိုက်ပေၚ်ပေၚ် (v) I have had full arrangements made.    စိုတ်ဟွံက္ဍိုက်ပေၚ် (v) he’s not all there.    ဟီုအရေဝ်ကဵုက္ဍိုက်ေပၚ်ဒၟံၚ်လ္ပဟီုမွဲဒုကုတ်မွဲဒကဴ (v) let your speech be rounded out, and not disjointed. [Cf.] ကောံ(မ်)၊ ဓိ၊ ပေၚ်၊ စုံ(မ်)။"
And occasionally complete sents.    အဲဟွံတီမၞိဟ်ဏံဂှ်  i do not know this man.    က္ၜၚ်ကျာဂှ်အဲဟွံကေၚ်ဍိုက်  i have never been in an aeroplane.    ဍုဟ်မုဟ်ဍုၚ်ဂှ်နွံအကြာမတ်လမၠီုကဵုကျာ်ခမဳရ  muhdtung  is between maodlaomlame  and kyaikkhamoi .    ဍေံတံမိက်ဂွံကၠုၚ်အဏံဟီုဂှ်ဟာ does he say that they want to come here?    တဵုလဝ်ဒယိုၚ်ကၞာ ပ္တဴလဝ်အလာံဇၞောဝ်တံဂှ်လေဝ်  they set up the posts for the pavilion,ဂှ်,"1 (pn.) particle making.    [nn.] and nominal.    [phr.] [esp.] in initial prominence position, and occasionally complete sents.    အဲဟွံတီမၞိဟ်ဏံဂှ် (pn.) I do not know this man.    က္ၜၚ်ကျာဂှ်အဲဟွံကေၚ်ဍိုက် (pn.) I have never been in an aeroplane.    ဍုဟ်မုဟ်ဍုၚ်ဂှ်နွံအကြာမတ်လမၠီုကဵုကျာ်ခမဳရ (pn.) Muhdtung {Mudon} is between Maodlaomlame {Moulmein} and Kyaikkhamoi {Amhert}.    ဍေံတံမိက်ဂွံကၠုၚ်အဏံဟီုဂှ်ဟာ(pn.) does he say that they want to come here?    တဵုလဝ်ဒယိုၚ်ကၞာ ပ္တဴလဝ်အလာံဇၞောဝ်တံဂှ်လေဝ် (pn.) they set up the posts for the pavilion, and hung up the banners and streamers.    တ္ၚဲဗုဒ္ဓဝါဂှ်စိုပ်ဓဝဲါ (pn.) we get to Dhaewai {Tevoy} on Wednesday.    မၞိဟ်ကၠုၚ်သ္ၚိမၞးတံတ္ၚဲဏံဂှ် မၞးတီဒၟံၚ်ဍေံဟာ (pn.) do you know the man who come to your house today?    ယွံမေဝ်မေဝ် ဆဂး ကဵုလဝ်ဂၠိုၚ်မံၚ်ဂှ် (pn.) yes, Mummy, but you have given me so much.    သ္ၚိအဲဂှ်တဝ်ကဵုကၠံပ္ကဴဂှ်ရ (pn.) my house faces the gardens."
And of other place.    နူတဏေံဗ္တံတေံ  last night.    ပ္ဍဲဒဂုၚ်တေံ  in rangoon.  ပ္ဍံလ္ဂုၚ်တေံ။    ဘာတြေံတေံ  at the old monastery.    လ္တူခါတ်တေံ  over there on the bed.    လောန်ကၠုၚ်ၜိုတ်ပိသၞာံတေံ  it was about three years ago.    သြောံဍုၚ်ဗၟာလ္ပာ်လ္တူတေံ  upper burma rice.    ၜုန်သော်တေံ  that razor.  ဂှ်။  ဏံ။     ဣတေံ  that.    အတေံ  there.    တံတေံ  those,တေံ,"2 တေအ် (pn.) that.    အသၟဝ်တေံ(အ်) (pn.) underneath.    ကာလအဲဍောတ်ဍောတ်တေံ (pn.) when I was young.    ကော်မၞိဟ်တေံဟာ ကော်မၞိဟ်ဏံဟာ (pn.) will you take that man or this one?    ဂၠိက်ဗီုတေံ (pn.) a waistcloth of that sort.    တလာအဲနွံအပ္ဍဲဒေံဂှ် ပ္တိတ်ဏာမ္ၚးတေံစမ် (pn.) take my box that is in the room and put it out side.    တ္ၚဲတေံ (pn.) the other day.    တ္ၚဲယးတေံပိုဲစိုပ်ဍုၚ်မတ်လမၠီုဏောၚ် (pn.) we should get Moulmein in the morning.    ဒဳတေံဂိုၚ် (pn.) keep that one, general is expressions of past {occasional of future} time, and of other place.    နူတဏေံဗ္တံတေံ (pn.) last night.    ပ္ဍဲဒဂုၚ်တေံ (pn.) in Rangoon. [id] ပ္ဍံလ္ဂုၚ်တေံ(အ်)။    ဘာတြေံတေံ (pn.) at the old monastery.    လ္တူခါတ်တေံ (pn.) over there on the bed.    လောန်ကၠုၚ်ၜိုတ်ပိသၞာံတေံ (pn.) it was about three years ago.    သြောံဍုၚ်ဗၟာလ္ပာ်လ္တူတေံ (pn.) upper Burma rice.    ၜုန်သော်တေံ (pn.) that razor. [Cf.] ဂှ်။ [opp.] ဏံ(အ်)။    [Der.] ဣတေံ (pron.) that.    အတေံ (pron.) there.    တံတေံ(အ်) (pron.) those."
And others with ဗွဲ။    မပ္တံကဵု   beginning with.    ဗဵုလဗးမပ္တံကဵုဒပ်ပၞာန်ချေံကဵုဒပ်ပၞာန်တိုက်  an escort consisting of cavalry and infantry,မ,"5 (pcs.) lit, particle subordintiong.    (v) {phr} to (n) head, occurring in spoken language in set phr.    ဗွဲမဂၠိုၚ် (adv) inquantity.    ဗွဲမလောန် (adv) exceedingly, and others with ဗွဲ။    မပ္တံကဵု (adv) {introducing enumeration} beginning with.    ဗဵုလဗးမပ္တံကဵုဒပ်ပၞာန်ချေံကဵုဒပ်ပၞာန်တိုက် (n) an escort consisting of cavalry and infantry."
And plenty of sugar,ယာမ,"(n) sweetened juice of citrus or other sour fruit, sweet drink made with any sourish fruit such as lime, tamarind etc, and plenty of sugar."
And the brahman is acknowledged,ထ္ၜအ္စာ,"(v) to propitiate the masters, a rite by which the precedence  of the four masters, namely, Brahma, Indra, the Rshi, and the Brahman is acknowledged."
And the monks gave us instruction.  ဂလောံ၊ ဗ္တောန်၊ ဗလောံ၊ ဝေတ်။,ဒလောံ,"ဒလောံ(အ်) အခါပိုဲဍောတ်ဍောတ်ေတံဘာသၟိၚ်ဟွံမွဲလကျာ်တံဒၠောံဗ္တောန်ကဵုပိုဲ(ယ်) (v) when we are young, there was no government school, and the monks gave us instruction. [Cf] ဂလောံ(အ်)၊ ဗ္တောန်၊ ဗလောံ(အ်)၊ ဝေတ်။"
And the next become a clerk.  စှ်ေ  to descend,ခစှ်ေ,"ကောဂၠုဂှ်မံၚ်ကွာန်ယိုက်ကၠောန်ဗ္ၚ ခစှ်ေဂှ်ဒှ်အာတခဳ (n) the oldest brother is a cultivator in Kwan Yaik, and the next become a clerk. [Der.] စှ်ေ(ဟ်) (v) to descend."
And their heads,ခဏက်,"သၟာလက်ပၠုဲသေံဂှ်ခၞက်ကဵုထၞိက်ကီုစုက်က္ဍိုပ်ကီုဂွံ(အ်) (v) Siamese boxers use their elbows, their feet, and their heads."
And then do it.    ဆဂးဗီုလဵုအဲဂွံစွံဍေံတံရော  but how am i going to find room for them?    ဆောဝ်လံမၞးစွံဘာကဵုကောန်မၞးရော  when are you going to send your son to school?    ပုၚ်ဂှ်စွံလဝ် ဇွောံအဲညိကီု လ္ပစဖ္အိုတ်ထောံ  leave a little rice for me,စွံ,"2 စွံ(အ်) (v) to place, put {down}, leave, refrain from removing, to keep, maintain, to abandon, to adopt {attitude}.    အရေဝ်မၞးစွံလဝ်ကၠာ (v) leave off talking for now.    ဣဏံစွံထောံပ္ဍဲဒၞာဲၜိုဟ်ၜိုဟ် (v) put this in a cool place.    ကောန်မၞးစွံလဝ်ကဵုအဲအဏံ (v) leave your boy here with me.    ကၠောန်ကမၠောန်မွဲမွဲမ္ဂး စွံစေတနာခိုဟ်ခိုဟ်တုဲ ကၠောန်ညိ (v) when you undertake any work, make up your mind to do it well, and then do it.    ဆဂးဗီုလဵုအဲဂွံစွံဍေံတံရော (v) but how am I going to find room for them?    ဆောဝ်လံမၞးစွံဘာကဵုကောန်မၞးရော (v) when are you going to send your son to school?    ပုၚ်ဂှ်စွံလဝ် ဇွောံအဲညိကီု လ္ပစဖ္အိုတ်ထောံ (v) leave a little rice for me, do not eat it all.    ပ္ဍဲကွာန်ဏံ ဍေံတံဟွံစွံကွဳပုဟ်ဟာ (v) do people not have carts in this village?    ဖျေံစွံ (v) to put down, leave. [Cf.] သှ်ောစွံ (v) to take off {clothes}. [id] သှ်စွံ(အ်)။    လ္ပစွံမာနလ္တူညးဂမၠိုၚ် (v) do not think yourself better than others.    လ္ပစွံလဝ်ဍေံပ္ဍဲသ္ၚိညးမွဲဓဝ် (v) do not leave him in the house by himself.    ၝဏံစွံလဝ်သာ်ဏံဟွံဂွံ ဒးမံၚ်ဘာဏောၚ် (v) I cannot keep this rascal here like this, he will have to go to school. [Cf.] ဂၠ၊ ဂလုဲ၊ စုတ်၊ ထောံ(အ်)၊ ပထောံ(အ်)၊ လလုဲ၊ လဝ်၊ ဂိုၚ်။    စွံကၠိုဟ်သၞာံမာန် (v) it will keep right through the year.    စွံစိုတ်ကဵုပြဲမံၚ် (v) make up your mind to be good. [Cf.] ဖျေံစိုတ်။    စွံစိုတ်ဗီုကောန်ဗြဴ (adv) {treat one’s wife} with devotion."
And to a verb to indicate time or mood,ဝိဘတ်,"(n) [P. vibhatti] (gram) inflection of nouns, etc. a word taking the place of an inflectional as a preposition, past positional marker, word suffixed to a noun or pronoun to designate it as the subject or object, and to a verb to indicate time or mood."
And to person of lower age-status,ဇကု,"(n) person, body, self. {polite term of address and reference-in-address between persons of equal status and some acquaintance, and to person of lower age-status, quantifier for human beings."
And touch,မုတ,"(n) [P.] the three senses of smell, taste, and touch, personal experience."
And ကတ်ဖဵု။,ကတ်မသုန်,"(n) the five ကတ် herbs traditionally used in medicine. namely, ကတ်ကွေံ(ဟ်)၊ ကတ်ချောဲ၊ ကတ်ဒုလဗာ၊ ကတ်ဗုၚ်က and ကတ်ဖဵု(ဝ်)။"
And မန်ဒ the mon dae,မန်,"1 (n) Mon, Peguan, {in old lit. Reman}.    ကောန်မန် (n) a Mon.    ဘာသာမန် (n) Mon language.    ရးမန်ပိ (n) three Mon provinces {namely, ဖာသီ(မ်)၊ ဟံသာဝတဳ၊ မုဟ်တၟံ(အ်)}.    ကောန်မန်ပိ (n) the three Mon tribes, {traditionally, မန်ညှ (n) the Mon Hnya, whose settle down in မုဟ်တၟံ(အ်) Muhtamoh or Mattaban province. မန်ဒ (n) the Mon Dae, whose settle down in ဟံသာဝတဳ Hongsarwaetoi or Pegu province. မန်ဒိုၚ် (n) the Mon Diung, whose settled down in ဖာသဳ(မ်) (Pharsam or Bessein province}. Their traditionally worshiped practices were different. မန်ညှ the Mon Hna, worshipped clothes, rings and other decorations. မန်ဒိုၚ် the Mon Diung, worshipped သၠသိုတ် the leaf used in Brahmanical rites, and မန်ဒ the Mon Dae, worshipped coconut spirit.    ဟဳုအေရပ်မန် (n) to speak Mon.    ဍုၚ်မန်ဗၟာ (n) Burma."
Andamanese.  ကာပ္ပရဳ။,ကာပ္ပလဳ,"(n) Negro, negrito, [esp.] Andamanese. [id] ကာပ္ပရဳ။"
Andropogon sqarrosus l. f,ကဴရး,"(n) a kind of lemon grass, Andropogon sqarrosus L. F."
Angel,ဒေဝ,"(n) [P] deva, angel, heavenly being, genie."
Anger,ဂနံၚ်ဂနာတ်,"(n) anger, hatred. [id] ဂၞံၚ်ဂၞာတ်။"
Anger,ဒေါသ,"(n) [P] anger, wrath, hatred."
Anger,ပၞောတ်,"(n) anger, wrath. [Cf.] ဒေါသ။ [id]."
Anger and မောဟ  ignorance,ပၟတ်ပိပြကာ,"(n) {Buddhsit scriptures} the three consuming fires, namely, လောဘ (n) greed, ဒေါသ (n) anger and မောဟ (n) ignorance."
Anger in the abstract,ဓဝ်ဒေါသ,"(n) the principle of anger, anger in the abstract."
Anger.  ပၞောတ်။  ဒေါသ၊ ကမၞောတ်။,ပဏောတ်,1 (n) anger. [id] ပၞောတ်။ [Cf.] ဒေါသ၊ ကမၞောတ်။
Anger.  ပၞောတ်။  ဒေါသ။,ပနောတ်,1 (n) anger. [id] ပၞောတ်။ [Cf.] ဒေါသ။ [id].
Angle,ကလုတ်အကာသ,(n) angle.
Angle,က္ဍန်,"2 (v) lure, bait, catch with a bait, to catch with hook and line, angle, fish, tempt.    က္ဍန်က (v) to catch fish with hook and line. [Cf.] ကိုပ်၊ ဇာၚ်၊ ပံါ(မ်)။    [Der.] ခၞောန် (n) fish hook."
Angle,ဍုန်,"2 (v) to catch with hook and line, angle."
Angle,တမ္ၚံက်,"1 (n) bend, crook, angle."
Angle,သၞန်,"(n) fish-hook, angle."
Angle.  ထ္ကဴ။,ထကဴ,"(n) corner, angle. [id] ထ္ကဴ။"
Angle.  ဒ္ကဴ။,ဒကဴ,"(n) corner, angle. [id] ဒ္ကဴ။"
Anglican,သၚ်လၟုဟ်ဍာ်,(n) Anglican {from the baptismal rite of sprinkling with water}.
Angrily,နဒဒှ်မထေဲပၞောတ်,(adv) angrily.
Anguilla nebulosa,ကပန်,"(n) eel, long-fened eel, Anguilla nebulosa."
Angular stomatitis,ယဲကလော်မန်စံၚ်,(n) angular stomatitis.
Anguttara nikayo,အၚ်ကုတ္တရနိကာဲ,"(n) [P.] Anguttara nikayo, the name of the fourth division of suttapitaka."
Animal,တိရစ္ဆာန်,"(n) [P.] animal, brute, beast."
Animal,သတ်ဇိုၚ်ပန်,"(n) quadruped, animal."
Animal,သတ်တိရစ္ဆာန်,"(n) animal, beast, creature. [id.] သတ်၊ နိမ္မိတ္တသတ်တံ(အ်)။"
Animal,အဟိုတ်,"1 (n) [P. hetu ‘cause’ with prefix] occurrence, event, [P. ahito] (n) enemy.   အဟိုတ်သတ်တိရစ္ဆာန် (n) non-rational being, animal."
Animal horn fitted with reed and sounding note of fixed pitch,ခပဵု,2 (n) animal horn fitted with reed and sounding note of fixed pitch.
Animal horn fitted with reed and sounding note of fixed pitch,ဂပဵု,"(n) see ခပဵု (n) lime, slate lime, horn {musical instrument}, animal horn fitted with reed and sounding note of fixed pitch."
Animal horn fitted with reed and sounding note of fixed pitch.  ခပဵု။  ခရာ။,ဒပဵု,"1 ဒပိုဝ် (n) trumpet, animal horn fitted with reed and sounding note of fixed pitch. [Syn.] ခပဵု(ဝ်)။ [Cf.] ခရာ။"
Animal husbandry,ပရေၚ်လွဳ,(n) animal husbandry.
Animal husbandry,ပရေၚ်လွဳသတ်တိရစ္ဆာန်,(n) animal husbandry.
Animal skin,စၞာမ်,"(n) skin, animal skin, hide, leather, rubber. [id] စၞာံ(မ်)။"
Animal skin,စၞာံ,"စၞာမ် (n) skin, animal skin, hide, leather, rubber."
Animal species,ဂကူသတ်တိရစ္ဆာန်မဇတုပ်,(n) animal species.
Animal),ကွတ်ပၠောပ်ဗီုပ္ဍဲစၞာံ,"(n) taxidermy {က (n) fish, ဂစေံ(မ်) (n) bird, သတ် (n) animal)."
Animate,ဇုဟ်,"(v) to encourage, give support, hearten, cheer, animate, abet, instigate."
Animate,မနွံလမျီု,"(adj) living, animate."
Animate and inanimate,နာံဗုဒ္ဓဝါ,"(n) animate and inanimate, things having names beginning with any of the letter ယ၊ ရ၊ လ၊ ဝ assigned to the Wednesday."
Animate part of human being,ပုၚ်,"2 (n) ပုၚ်ခမှော (n) spirit or soul of a  living person, which absents itself during sleep and is sometimes seen in form of butterfly, spirit or fairy of a person, incorporeal part of a human being, animate part of human being, consciousness. [id] ပုၚ်သၟော။    ရုပ်ပုၚ်ခၟော (n) image in mirror."
Animate things,သဝိညာဏက,"(n) [P.] animate things, living things."
Animated.  မနွံကဵုလမျီု၊ မလုပ်ဒၟံၚ်ကဵုလမျီု။,မနွံဒၟံၚ်ကဵုဓါတ်စိုတ်က္တိုၚ်က္တိုၚ်ကၟဟ်ကၟဟ်,(adj) animated. [id] မနွံကဵုလမျီု၊ မလုပ်ဒၟံၚ်ကဵုလမျီု။
Aniseed,ဇဳသြောံ,"(n) aniseed, dill, herb with scented leaves and seeds used for flavouing pickles, Pimpinella involucart Roxburgh."
Ankle,ကံဇိုၚ်,(n) ankle.
Ankle or elbow,ကျာလုပ်,"(v) sprain one’s knee, ankle or elbow."
Ankle-bone,မတ်စိၚ်,"(n) ankle-bone, elephant’s eye."
Anklet,လီု,"2 (n) bright gem, coloured glass ball, woman's ornament, anklet, bracelet."
Anklet,လိုမ်,"2 (n) bright gem, coloured glass ball, woman's ornament, anklet, bracelet."
Anklet,တကံက်,လ္ကံက်ဇိုၚ် (n) anklet {ornament}.
Anklet or ornamental ankle ring.  လီု။,လကံက်,လ္ကံက်ဇိုၚ် (n) anklet or ornamental ankle ring. [id.] လီု(မ်)။
Anklet.    စုတ်ကံက်ဇိုၚ်  to put on an ankle.  less frequent,ကံက်,"3 (n) bracelet, anklet.    စုတ်ကံက်ဇိုၚ် (v) to put on an ankle. [Var.] less frequent, တကံက်၊ လကံက်။    ကံက်တဲ(ယ်) (n) bracelet.    ကံက်ဒြၚ်ဗံက် (n) bracelet."
Ankus,ကရာၚ်,"2 (n) iron hook or goad to drive an elephant, hook for guiding an elephant. [id] တြာၚ်။    ကရာၚ်စိၚ် (n) elephant-goad, ankus, iron hook used by elephant driver. [id] တြာၚ်စိၚ်၊ ခၜံက်၊ ခၜံက်စိၚ်၊ တာံ(မ်)။"
Ankus,ကရာၚ်စိၚ်,"(n) elephant-goad, ankus, iron hook used by elephant driver. [id] တြာၚ်စိၚ်၊ ခၜံက်၊ ခၜံက်စိၚ်၊ တာံ(မ်)။"
Ankus.  စရာၚ်စိၚ်။,စရာၚ်,"1 (n) hook, elephant-goat, ankus. [id] စရာၚ်စိၚ်။"
Anmirta paniculata colebrooke,အဟုံ,"(n) Anmirta paniculata Colebrooke, a creeper the berries which are used to poison fish."
Anna,က္ၜဲ,"1 (n) bean, pea, unit of weight equal to one-sixteenth of a tical ထကေဝ်၊ one-sixteenth of a rupee, anna, four pyas. [id] တ္ၜဲ(ယ်)၊ ၜဲ(ယ်)။    ၜဲဇၞော်(က်) (n) unit of weight equal to four Adenanthera seeds. [id] ပေါၚ်မဇၞော်(က်)။ ၜဲပေါၚ် dal. [Cf.] first sense, သတ်ဇုက်၊ second sense, ဂတှ်ေ(ဟ်)၊ ထကုတ်၊ မူ၊ မး။    ၜဲဍောတ် (n) unit of weight equal to three seeds of Adenanthera pavonina. [id] ပေါၚ်မဍောတ်။    ၜဲတလုတ်တိ (n) Goa bean, Psopho carups palustruis Des voeux.    ၜဲမး (n) a quarter {of a tical, a tical weight, an hour, an inch, an acre} and unit of one-sixteenth of a tical {anna}.    ၜဲမုက် (v) variety of kidney bean.    ၜဲလောံ(မ်) (n) chick pea."
Anna,တ္ၜဲ,"(n) bean, pea, unit of weight equal to one-sixteenth of a tical {ဒကေဝ်}, one-sixteen of a rupee, anna, four pyas."
Anna,ဓကုတ်,"(n) piece cut of, segment, short length, pie, one-twelfth of an annna, ၜဲ anna."
Anna,ၜဲ,"3 (n) one twentieth of old Burmese kyat, anna, sixteenth part of a rupee or four pice {currency introduced during British colonial days}. [id.] တ္ၜဲ(ယ်)။"
Anna,ၜယ်,"3 (n) one twentieth of old Burmese kyat, anna, sixteenth part of a rupee or four pice {currency introduced during British colonial days}. [id.] တ္ၜဲ(ယ်)။"
Anna.  ခတှ်ေ၊ မူ၊ မး၊ သကုတ်။  တ္ၜဲ။,ၜဲ,"2 (n) unit of weight equal to one-sixteenth of a tical ဒ္ကေဝ် one-sixteen of a rupee, anna. [Cf.] ခတှ်ေ(ဟ်)၊ မူ၊ မး၊ သကုတ်။ [Var.] တ္ၜဲ(ယ်)။"
Anna.  ခတှ်ေ၊ မူ၊ မး၊ သကုတ်။  တ္ၜဲ။,ၜယ်,"2 (n) unit of weight equal to one-sixteenth of a tical ဒ္ကေဝ် one-sixteen of a rupee, anna. [Cf.] ခတှ်ေ(ဟ်)၊ မူ၊ မး၊ သကုတ်။ [Var.] တ္ၜဲ(ယ်)။"
Annals.    လ္အာဝတ္ထု  outline story,လအာ,"1 (n) going, gait. [id.] လ္အာ။    ဂတိလ္အာ (n) transition from one existence to another.    လ္အာဇာတ် (n) plot or story {of a play, film, etc}.    လ္အာဒွက် (n) tune of a song. [id.] အချဝ်ဒွက်။    လ္အာဝၚ် (n) source of history, annals.    လ္အာဝတ္ထု (n) outline story."
Annatto,မကာဲ,"2 (n) တၞံမကာဲ (n) annatto, lip stick tree, Bixa orellana."
Annatto,မကာယ်,"2 (n) တၞံမကာဲ (n) annatto, lip stick tree, Bixa orellana."
Annihilation of human passion,နိဗ္ဗာန်,"(n) [P. nibbanam] [L.F] rest from all evil, extinction, transcendent state of perfected being in which freedom from reincarnation is achieved, annihilation of human passion, nirvana."
Anniversary jubilee,ရတု,"(n) [Skt.] the three season. {ie. summer, raining season, winter}. Seasonal festival, anniversary jubilee."
Annona muricata,မြိုတ်,"(n) custard-apple, soursop, Annona muricata, bullock's heart. [id.] မြိုတ်က္ၜၚ်၊ မြိုတ်ဒူရေန်။"
Announce,ဂး,"ဂးအသံ(မ်) (v) announce, give a speech."
Announcer,ပူဂဵုမလလောၚ်တြးလၟေၚ်အစဳအဇန်ပရိုၚ်,(n) announcer.
Annoy,ကၠိန်တ္ၜောတ်,"(v) to vex, annoy, disturb, bother, interrupt. [id] ဂၠိန်ၜေါတ်။"
Annoyance.  to be annoyed,ကရောဲဂဝ,(n) annoyance. (v) to be annoyed.
Annoyance.  ပွမဂရောဲဂဝ၊ ပွမဂၠိန်ၜေါတ်။,ပွမပလာပ်ပထုဲ,(n) annoyance. [id] ပွမဂရောဲဂဝ၊ ပွမဂၠိန်ၜေါတ်။
Annoyed,ထေဲ,"(v) to be angry, annoyed."
Annoyed.  ဂဟုက်။,လဟုက်,"(v) to be vexed, annoyed. [Var.] ဂဟုက်။"
Annual bearing violet flower,ကဴလုံတိ,"(n) annual bearing violet flower, Aeginatia indica."
Annual fee or subscription,သၠုဲပွိုၚ်သၞာံ,(n) annual fee or subscription.
Annual increment,သြန်တဵုပွိုၚ်သၞာံ,"(n) annual increment {salary}, annual interest. [id.] သြန်မောဝ်ပွိုၚ်သၞာံ(မ်)။"
Annual interest.  သြန်မောဝ်ပွိုၚ်သၞာံ။,သြန်တဵုပွိုၚ်သၞာံ,"(n) annual increment {salary}, annual interest. [id.] သြန်မောဝ်ပွိုၚ်သၞာံ(မ်)။"
Annual plant,တၞံစသတ်မွဲလန်,(n) annual plant.
Annual report,လိက်ဒုၚ်စဳရေၚ်ပွိုၚ်သၞာံ,(n) annual report.
Annual ring,စရိတ်သၞာံ,(n) annual ring {of tree}.
Annual statement of accounts,စရၚ်သောၚ်တလးပွိုၚ်သၞာံ,(n) annual statement of accounts.
Annul,ပလီုသီ,"(v) abolish, annul, abrogate, repeal, dissolve."
Annul,ပဲါတး,"(v) annul, abrogate, cancel, nullify."
Annular ridges on horns of buffalo,ခရတ်,"1 (n) ring on an old buffalo’s horns, annular ridges on horns of buffalo."
Anoint with,ခယိ,"(v) to rub on {the head}, anoint with."
Anointment,ဘိသေခ,"(n) [P. Abhiseko] sprinkling, anointment, consecration {usually accompanied by  pouring of lustral water}."
Anonymously,နဒဒှ်မဟွံဓၟံက်လဝ်ယၟုယၟာ,(adv) anonymously.
Anotatto,လ္စအနုတတ်,"(n) Anotatto, one of the seven Mahasaras or great lakes."
Another five are things forbidden in the five precepts,ဝဳဝဲမသုန်,"Another five are things forbidden in the five precepts, namely, (1) ကၠတ်ဒြပ်က္သပ်ညး (n) theft. (2) ပလီုကောန်သမ္ဘာညး (n) adultery. (3) သကုတ်ကၠေံလမျီုညး (n) murder. (4) သုၚ်အရက်သုရာ (n) drinking spirituous liquours. (5) (n) ဟီုဂလာန်မုသာ (n) lying."
Another the cymbals,လ္ၚဵု,"3 (n) individual {case}.    ဒၞာဲလ္ၚဵုလ္ၚဵု(ဝ်) (adv) in various places.    ယၟုတၞံသၞေဝ်ကေဝ်စဂွံလ္ၚဵုတံဂှ်(ဟ်) (n) the names of various kinds of edible plants. [Cf.] နာနာ၊ နာနာသာ်(က်)၊ နာနာပက္ကာရ။    လ္ၚဵုဂှ်အဲဟွံကေၚ်ညာတ် (n) I never saw such a thing.    လ္ၚဵုဂှ်ဇာဖိုၚ်လ္ၚဵုဂှ်ဖိုၚ်ဇာ (n) some people call it ဇာဖိုၚ် others ဖိုၚ်ဇာ။    လ္ၚဵုဂှ်ဒဗိုန် လ္ၚဵုဂှ်ဆေၚ်၊ လ္ၚဵုဂှ်ခၞောဲ(ယ်) (n) one took the drum, another the cymbals, another the oboe."
Another the cymbals,လ္ၚိုဝ်,"3 (n) individual {case}.    ဒၞာဲလ္ၚဵုလ္ၚဵု(ဝ်) (adv) in various places.    ယၟုတၞံသၞေဝ်ကေဝ်စဂွံလ္ၚဵုတံဂှ်(ဟ်) (n) the names of various kinds of edible plants. [Cf.] နာနာ၊ နာနာသာ်(က်)၊ နာနာပက္ကာရ။    လ္ၚဵုဂှ်အဲဟွံကေၚ်ညာတ် (n) I never saw such a thing.    လ္ၚဵုဂှ်ဇာဖိုၚ်လ္ၚဵုဂှ်ဖိုၚ်ဇာ (n) some people call it ဇာဖိုၚ် others ဖိုၚ်ဇာ။    လ္ၚဵုဂှ်ဒဗိုန် လ္ၚဵုဂှ်ဆေၚ်၊ လ္ၚဵုဂှ်ခၞောဲ(ယ်) (n) one took the drum, another the cymbals, another the oboe."
