English,Mon,Original_Definition
Rotate orbit,ဂေတ်ရေတ်,(v) rotate orbit.
Rotation,ပဂေတ်,"2 (n) turn, rotation, row surrounding something. [id] ဗ္ဂေတ်။    ဗ္ဂေတ်ထောံကောန်ဍေၚ်မွဲဗ္ဂေတ် (n) turn the hands round once.    ဒယိုၚ်ဂှ်စုတ်ပၞာၚ်မွဲဗ္ဂေတ် (n) they set a row of candles round the post. [Cf.] first sense, ပလော။ second sense, ဗွိုၚ်၊ ဗိုၚ်။    [Der.] ဂေတ် (v) to revolve."
Rotation.  a turn of the object rolled.  ပၠော။    ပၞောန်ပလော  cylindrical ruler.    ပၠောထောံမွဲပလော  roll it over one.    မွဲပလော  one turn,ပလော,"3 (n) the act of rolling, rotation. (v) a turn of the object rolled. [id] ပၠော။    ပၞောန်ပလော (n) cylindrical ruler.    ပၠောထောံမွဲပလော (n) roll it over one.    မွဲပလော (n) one turn."
Rotation.  ဒဒှ်နကဵုအလန်။,ဒဒှ်မအာကဵုအလန်,(n) rotation. [id] ဒဒှ်နကဵုအလန်။
Rotleria tinctoria,ပၞာ်,"(n) a flower tree, Rotleria Tinctoria."
Rotleria tinctoria,ပၞာက်,"(n) a flower tree, Rotleria Tinctoria."
Rotten,ဂြုဲ,"အိုဟ်ဂြုဲ (v) to be decayed, rotten."
Rotten,သအိုဟ်,"(v) to rot, to be submit fish-paste ပရံက် to the final stage of putrefection after salting, to be decayed, rotten, wasted, absolute. [id.] သ္အိုဟ်။"
Rotten,သအိုဟ်,"မန်သ္အိုဟ် (n) old Mon. [Cf.] သ္အုတ်၊ သ္အုဲ။ [Der.] အိုဟ် (v) to rot, decay, rotten."
Rotten,သအိုဟ်,"သ္အိုဟ်ဂြုဲ(ယ်) (v) to be decayed, rotten, wasted."
Rotten,သ္အိုဟ်သၟ,"(v) to be decayed, rotten, wasted. [id.] သအှ်ော(ဟ်)။"
Rotten,သရိုဟ်,"(v) to decay, become dilapidated, fall into ruin, to fall down, collapse, to demolish, to crumble, to tumble, to fall to pieces, to fall off, {of vegetables, flowers} rotten."
Rotten,အိုဟ်ဂြုဲ,"(v) to be decayed, rotten."
Rotten,အံ,"အံ(မ်) (v) smell musty, rank, rotten, be unpleasant smell."
Rotten or decomposed,ကဝု,"(n) something which is putrid, rotten or decomposed."
Rotten.    အိုဟ်မှ to be corrupted.  သၟ။,မှ,"4 (v) to be decayed, rotten.    အိုဟ်မှ to be corrupted. [Var.] သၟ။"
Rotten.  ဂြုဲ၊ မအုဲ၊ မအိုဟ်မှာဲမှ၊ မချဵု၊ မယောၚ်ယာလီုလာ်၊ မှ၊ မှာဲ၊ မှာဲပ္ဍူ၊ သ္အိုဟ်၊ သ္အိုဟ်ဂြု၊ သ္အိုဟ်သၟ၊ သၟာဲသၟ၊ မဟွံတုပ်သၟဟ်စိုတ်၊ မဟွံဒးရးပ္ဍဲခန္ဓ၊ မဟွံမွဲပၟိက်။,မှာဲမှ,(adj) rotten. [id.] ဂြုဲ၊ မအုဲ(ယ်)၊ မအိုဟ်မှာဲမှ၊ မချဵု(ဝ်)၊ မယောၚ်ယာလီုလာ်(က်)၊ မှ၊ မှာဲ(ယ်)၊ မှာဲပ္ဍူ၊ သ္အိုဟ်၊ သ္အိုဟ်ဂြု(ယ်)၊ သ္အိုဟ်သၟ၊ သၟာဲသၟ၊ မဟွံတုပ်သၟဟ်စိုတ်၊ မဟွံဒးရးပ္ဍဲခန္ဓ၊ မဟွံမွဲပၟိက်။
Rotten.  အိုဟ်မှ။,အိုဟ်,"အိုဟ်ဂြုဲ (v) to be decayed, rotten. [id] အိုဟ်မှ။"
Rottleria tincloria,တၞံပၞာ်,"(n) Rottleria tincloria, Alexandrina laurel, Colophyllum inophyllum."
Rotton,အှ်အေတ်,"(v) smell musty, rank, rotton."
Rotunda.  ဒတန်ဗီုပြၚ်ခ္ဍံခ္ဍံ။,ဒဒန်ခ္ဍံခ္ဍံမနွံကဵုသီုကၟဳပံၚ်ကုပ်,(n) rotunda. [id] ဒတန်ဗီုပြၚ်ခ္ဍံခ္ဍံ(မ်)။
Rotundity.  ဒဒှ်မက္ဍိုက်ပေၚ်တဴကဵုသြဇာရမျှာၚ်။,ပွမက္ဍိုက်ပေၚ်တဴကဵုသြဇာရမျှာၚ်,(n) rotundity. [id] ဒဒှ်မက္ဍိုက်ပေၚ်တဴကဵုသြဇာရမျှာၚ်။
Rouble ,ရူဗေဝ်,(n) rouble {unit of money in Russia}.
Rouble တေံရ။,ruble,တုပ်ကဵု rouble တေံရ။
Rough,တြံၚ်,"မ္ၚိုဟ်တြံၚ် (v) to be coarse, rough."
Rough,ဖရုသဝါစာ,"(n) [P.] rough, violent or abusive language."
Rough,ဗြုန်ဗြိုၚ်,"(adj) rough, coarse."
Rough,မ္ၚိုဟ်,"မ္ၚိုဟ်ကြံၚ် (v) to be coarse, rough."
Rough,ရုန်မဵု,"(v) rude, coarse, violent, rough, harsh, to be wild, out of hand, intractable, be rude and insulting. [id.] ရုန်မဵုကြံၚ်မ္ၚိုဟ်။"
Rough,သ္ကာတ်,"(v) to be strong, harsh, violent, severe, fierce, rough."
Rough and sore and make you want to rub them.  e.g. a young boy suffered from eczema,eczema,"n.  ယဲခူ။  a skin condition in which areas of the skin become red, rough and sore and make you want to rub them.  E.g. A young boy suffered from eczema."
Rough hairy of dogs with long hair.  မနွံကဵုတသော်ဂဗိုက်ဂဗိုက် ၊ မနွံကဵုတသော်တီုတီု။,ဗၚ်ဗုဲ,"(v) hairy, to be shaggy, rough hairy of dogs with long hair. [id] မနွံကဵုတသော်ဂဗိုက်ဂဗိုက် (adj)၊ မနွံကဵုတသော်တီုတီု။"
Rough man,အကာတ်,"(n) quick tempered man, rough man, harsh tempered man, intense man, strong-hearted man."
Rough road,ဗြဗြုတ်,ဂၠံၚ်ဗြဗြုတ် (v) rough road.
Rough-cast,တိသြောတ်အၚ်္ဂဒဵုဝၚ်ဗုဲပ္ဍဲဒဒၚ်မ္ၚးဒတန်,(n) rough-cast.
Rough-hewn.  မဂၠတ်၊ မဂၠုတ်၊ မပုတ်၊ မသောန်ဗီုဗၚ်ဗုဲ။,မသောန်ဗီုအပြောံ,(adj) rough-hewn. [id] မဂၠတ်၊ မဂၠုတ်၊ မပုတ်၊ မသောန်ဗီုဗၚ်ဗုဲ။
Rough.  first sense,ကြံၚ်,"မ္ၚိုဟ်ကြံၚ် (v) to be coarse, rough. [Cf.] first sense, ကလောံ(အ်)၊ ခြံက်၊ မ္ၚိုဟ်။"
Roughen,သ္ကဵုဓရန်ဓရ,(v) roughen.
Roughly cooresponding to march,ဗပေၚ်ဖဝ်ရဂိုန်,"(n) the full-moon of Phalguna or Puhoragane, roughly cooresponding to March, the anniversary of Kyaik laegung or Shew Dagon Pagoda at Rangoon."
Roughly correspinding to june,လၟုဟ်ဂှ်ဇှ်ေ,"(n) it is now the month of ဇှ်ေ(ဟ်) third lunar month of the Mon, roughly correspinding to June."
Roughly corresponding to april,ဂိတုစဲ,"(n) first month, roughly corresponding to April."
Roughly corresponding to april.  စဲ။,ဂိတုစဲ,"(n) the name of the first month of the Mon, roughly corresponding to April. [id] စဲ။"
Roughly corresponding to august.  ခ္ဍဲသဳ။,သ္ဍဲသဳ,"(n) the name of the fifth month of the Mon, roughly corresponding to August. (n) ခ္ဍဲသဳ။"
Roughly corresponding to august.  ဂဍဲသဳ၊ သ္ဍဲသဳ၊ ဂိတုသွန်။,ဂိတုခ္ဍဲသဳ,"(n) the fifth lunar of the Mon, roughly corresponding to August. [id] ဂဍဲသဳ၊ သ္ဍဲသဳ၊ ဂိတုသွန်။"
Roughly corresponding to august.  ဂိတုသွန်။,ဂိတုခ္ဍဲသဳ,"(n) fifth month, roughly corresponding to August. [id] ဂိတုသွန်။"
Roughly corresponding to december,ဂိတုမြေက္ကသဵု,"(n) ninth month, roughly corresponding to December."
Roughly corresponding to december,ဂိတုမြေက္ကသဵု,"(n) the name of the ninth month of the Mon, roughly corresponding to December."
Roughly corresponding to december.   မြေက္ကသဵု။,မရေက္ကသဵု,"(n) [Skt. Margasira] the ninth lunar month of the Mon, roughly corresponding to December.  [id] မြေက္ကသဵု။"
Roughly corresponding to december.  ဂိတုမြေက္ကသဵု။,မြေက္ကသဵု,"(n) [Skt. Margasira] nineth lunar month of the Mon, roughly corresponding to December. [id.] ဂိတုမြေက္ကသဵု(ဝ်)။"
Roughly corresponding to february,စဲ,"2 (n) ဂိတုစဲ (n) first lunar month, roughly corresponding to February."
Roughly corresponding to february.  မာဃ၊ ဂိတုမာ်။,မာ်,"1 (n) eleventh lunar month of the Mon, roughly corresponding to February. [id] မာဃ၊ ဂိတုမာ်။"
Roughly corresponding to february.  မာဃ၊ ဂိတုမာ်။,မာက်,"1 (n) eleventh lunar month of the Mon, roughly corresponding to February. [id] မာဃ၊ ဂိတုမာ်။"
Roughly corresponding to january,ဂိတုပုဟ်,"(n) tenth month, roughly corresponding to January."
Roughly corresponding to january.  ဂိတုပုဟ်။ ,ပုဟ်,"1 (n) tenth lunar month, roughly corresponding to January. [id] ဂိတုပုဟ်။ [Skt. pausa, pusya]."
Roughly corresponding to july,ဒဂိုန်,"1 (n) fourth lunar month, roughly corresponding to July, on first waning day of which Lent ဝှ် begins. [id] ဒ္ဂိုန်၊ ဂိတုဒ္ဂိုန်။"
Roughly corresponding to july,ဓဂိုန်,"1 (n) fourth lunar month of the Mon, roughly corresponding to July, on what waning day of which Lent ဝှ်။ [id] ဒ္ဂိုန်၊ ဂိတုဓဂိုန်။ [Syn.] [id] ဒ္ဂိုန်။"
Roughly corresponding to july.  ဂိတုအသာတ်။,ဂိတုဒ္ဂိုန်,"(n) forth month, roughly corresponding to July. [id] ဂိတုအသာတ်။"
Roughly corresponding to july.  ဒ္ဂိုန်၊ ဂိတုဒ္ဂိုန်။,အသောတ်,"(n) forth lunar, roughly corresponding to July. [id] ဒ္ဂိုန်၊ ဂိတုဒ္ဂိုန်။"
Roughly corresponding to july.  ဓဂိုန်၊ ဂိတုအသာတ်။,ဂိတုဒ္ဂိုန်,"(n) the fourth lunar month of the Mon, roughly corresponding to July. [id] ဓဂိုန်၊ ဂိတုအသာတ်။"
Roughly corresponding to june,ဇှ်ေ,"2 (n) ဂိတုဇှ်ေ (n) third lunar month of Mon, roughly corresponding to June."
Roughly corresponding to junne,ဂိတုဇှ်ေ,"(n) third month, roughly corresponding to Junne."
Roughly corresponding to march,ဂိတုဖဝ်ရဂိုန်,"(n) twelfth month, roughly corresponding to March."
Roughly corresponding to march,ဂိတုဖဝ်ရဂိုန်,"(n) the twelfth lunar month of the Mon, roughly corresponding to March."
Roughly corresponding to march,ဖဝ်ရဂိုန်,"1 (n) [Skt. Phalguna] the 12th lunar month, roughly corresponding to March."
Roughly corresponding to may,ဂိတုပသာ်,"(n) second month, roughly corresponding to May."
Roughly corresponding to may,ဂိတုပသာ်,"(n) the second lunar month of the Mon, roughly corresponding to May."
Roughly corresponding to may,ဓမ္မစက်,"တ္ၚဲဓမ္မစက် (n) full moon day of ပသာ် second month, roughly corresponding to May, on which Gotama Buddha preached the first sermon after attaining enlightenment."
Roughly corresponding to may.  ဂိတုပသာ်။,ပသာ်,"1 (v) [Skt. vaiskha] second lunar month, roughly corresponding to May. [id] ဂိတုပသာ်။"
Roughly corresponding to may.  ဂိတုပသာ်။,ပသာက်,"1 (v) [Skt. vaiskha] second lunar month, roughly corresponding to May. [id] ဂိတုပသာ်။"
Roughly corresponding to november.  က္ထိုန်။,ကထိုန်,"(n) eight lunar month, roughly corresponding to November. [id] က္ထိုန်။"
Roughly corresponding to november.  က္ထိုန်။,ဂထိုန်,"(n) see ကထိုန် (n) eight lunar month of the Mon, roughly corresponding to November. [id] က္ထိုန်။"
Roughly corresponding to november.  ဂိတုက္ထိုက်။,ဂိတုက္ထိုန်,"(n) eight month, roughly corresponding to November. [id] ဂိတုက္ထိုက်။"
Roughly corresponding to november.  ဂိတုက္ထိုက်။,ဂိတုက္ထိုန်,"(n) eight lunar month of the Mon, roughly corresponding to November. [id] ဂိတုက္ထိုက်။"
Roughly corresponding to october,ဂိတုဝှ်,"(n) seventh month, roughly corresponding to October."
Roughly corresponding to september,ဂိတုဘတ်,"(n) sixth month, roughly corresponding to September."
Roughly corresponding to september,ဂိတုဘတ်,"(n) the name of the sixth month of the Mon, roughly corresponding to September."
Roughly to corresponding to february,ဂိတုမာ်,"(n) eleventh month, roughly to corresponding to February."
Roughly.  ကြံၚ်ကြၚ်မ္ၚိုဟ်မ္ၚိုဟ်၊ ဓဇန်ဓဇန်၊ ပိုတ်ပိုတ်သ္ကုတ်သ္ကုတ်၊ ဗွဲမသ္ကာတ်မြဟ်။,သ္ကာတ်သ္ကာတ်မြဟ်မြဟ်,(adv) roughly. [id.] ကြံၚ်ကြၚ်မ္ၚိုဟ်မ္ၚိုဟ်၊ ဓဇန်ဓဇန်၊ ပိုတ်ပိုတ်သ္ကုတ်သ္ကုတ်၊ ဗွဲမသ္ကာတ်မြဟ်။
Roughly.  နဒဒှ်ဆမဒှ်ဗီု၊ နဒဒှ်ဗွဲမခၞံၚ်ကၞာတ်၊ နဒဒှ်မဒှ်ဗီုဗၚ်ဗုဲ။,နဒဒှ်မဒှ်ဗီုအပြောံ,(adv) roughly. [id] နဒဒှ်ဆမဒှ်ဗီု၊ နဒဒှ်ဗွဲမခၞံၚ်ကၞာတ်၊ နဒဒှ်မဒှ်ဗီုဗၚ်ဗုဲ။
Roughshod.  မကၠောန်ဓဇန်ဇဓဇန်၊ မကၠောန်ဟွံညှာတာ။,မကၠောန်လဝ်ပ္သဲသၞေပ်ချေံဗွဲတၟေၚ် ညံၚ်ရဴချေံဟဂွံကလိတ်ကဆေဝ်,(adj) roughshod. [id] မကၠောန်ဓဇန်ဇဓဇန်၊ မကၠောန်ဟွံညှာတာ။
Round,ကမ်,"1 (n) bullet, shell, round, cartridge.    ကံတရဴမ (n) six rounds of ammunition.    ကံဂရာတ် (n) shot.    ကံမၠံက် (n) shell.    ကံသၞာတ် (n) cartridge."
Round,ကံ,"1 ကမ် (n) bullet, shell, round, cartridge.    ကံတရဴမ (n) six rounds of ammunition.    ကံဂရာတ် (n) shot.    ကံမၠံက် (n) shell.    ကံသၞာတ် (n) cartridge."
Round,ဂေတ်ကၠောံဝိုၚ်,"(v) {of cane ball} complete a round with every player doing a particular trick in turn and without the ball touching the gournd, complete one circle, cycle, round."
Round,ဒြိပ်ကၠောံအာ,"(v) to run, gallop, round."
Round,လဗော်,"(n) table, dining table with short legs, round, which diners set on mats. [id.] လ္ဗော်(က်)၊ လ္ဗံက်။"
Round,သာကျူလာ,"(n) [Eng.] circular, shaped like a circle, round."
Round about,ဝုတ်ဒိုဟ်,"(n) on all sides, all around, round about, surroundings, environs, neighbourhood, environments. [id.] ကြပ်ကြပ်၊ ဒေသမွဲဖရပ်၊ ပွဳပွိုၚ်၊ ပွဳဗွိုၚ်၊ မွဲကရပ်။"
Round about.  မကၠုၚ်တပ်တပ်ဟွံသေၚ်၊ ဇုန်ဇာဂေတ်။,မရေတ်ဂေတ်ကၠုၚ်,(adj) round about. [id] မကၠုၚ်တပ်တပ်ဟွံသေၚ်၊ ဇုန်ဇာဂေတ်။
Round and round a framework of posts,ဒလုၚ်,"2 (v) stretch threads on a frame to prepare the warp.    ဒလုၚ်တုတ် (v) to lay the warp winding the skein off, the hand reels, round and round a framework of posts, go back and forth, shuttle."
Round eating utensil,ပ္ၚာန်,"1 (n) round eating utensil, plate, bowl, cup, saucer. [Cf.] ခရော်(က်)၊ ခေါ်(က်)။"
Round face,ခဍံ,မုက်ခ္ဍံ(မ်) (n) round face.
Round face,ခ္ဍံ,မုက်ခ္ဍံ(မ်) (n) round face.
Round flat stone used for grinding to form paste.  တၟံစၠန်။,တၟံကလန်,"(n) slab of stone for grinding ingredients of cosmetic paste, round flat stone used for grinding to form paste. [id] တၟံစၠန်။"
Round juicy fruit with downy yellowish red skin and a rough stone seed.    ဗ္ဒဝ်ဇာတ်  variety of jujube.    ဗ္ဒဝ်လမ္စံက်ကြုက်  damson.    မြၚ်  variety of plum,ဗဒဝ်,"1 (n) {Skt/P. Badara} a kind of plum, plum, jujube plum, Zezyphus jujube Lamarck. [id] ဗ္ဒဝ်။    ဗ္ဒဝ်ကြုက် (n) litchi, peach, apricot, round juicy fruit with downy yellowish red skin and a rough stone seed.    ဗ္ဒဝ်ဇာတ် (n) variety of jujube.    ဗ္ဒဝ်လမ္စံက်ကြုက် (n) damson.    မြၚ် (n) variety of plum."
Round log,ခဍံ,ဆုခ္ဍံခ္ဍံ(မ်) (n) round log.
Round log,ခ္ဍံ,ဆုခ္ဍံခ္ဍံ(မ်) (n) round log.
Round of gun fire,ကစုတ်,"(n) frequency, number of time, repeated action in series, stroke, round of gun fire, {rare} short time. [id] လစုတ်။"
Round of gunfire,လ္စုတ်,"(n) repeated action in series, stroke, stripe, round of gunfire, {rare} short time, moment."
Round ruler,ပၞောန်ပလော,"(n) round ruler, cylindrical rule."
Round table,ခုၚ်ဝိုၚ်,(n) round table.
Round tray or sieve of twilled bamboo,ကဏာဲ,"ကဏာဲ(ယ်) (n) winnowing basket, round tray or sieve of twilled bamboo, used for winnowing and cleaning rice, bamboo lattice work used in temporary decorations. [id] ကၞာဲ(ယ်)၊ တၞာဲ။"
Round tray or sieve of twilled bamboo,တဏာဲ,"(n) round tray or sieve of twilled bamboo, used for winnowing and cleaning rice, tracery ornamentation, floral design, bamboo lattice work used in temporary decorations. [id] တၞာဲ။"
Round which diners sit on mats.  ဂဗံက်။,ခဗံက်,"(n) dining table with short legs, round which diners sit on mats. [id] ဂဗံက်။"
Rounded,ဝိုၚ်ခ္ဍံ,"(v) to be round, rounded."
Rounded.  မဒှ်ဝိုၚ်ဝိုၚ်ခ္ဍံခ္ဍံ၊ အုပ်ဍံ။,မရေတ်ဗိုၚ်လဝ်,(adj) rounded. [id] မဒှ်ဝိုၚ်ဝိုၚ်ခ္ဍံခ္ဍံ(မ်)၊ အုပ်ဍံ(မ်)။
Rounders.  အိက်အရက်၊ ဍိက်အရက်။,ဗီုဝေၚ်ဗဝ်မွဲနဲ,(n) rounders. [id] အိက်အရက်၊ ဍိက်အရက်။
Roundsman.  မၞိဟ်ဂေတ်သွံရာန်ဖျာ။,မၞိဟ်ဂေတ်သွံဖျာတံကွာန်ကၞောတ်ကွာန်,(n) roundsman. [id.] မၞိဟ်ဂေတ်သွံရာန်ဖျာ။
Rouse,ဗတိုက်,"(v) to fight, to cause to fight, set upon, incite, urge on, rouse, arouse. [id] ဗ္တိုက်။"
Rouse a sleeping tiger.  ဓၟက်ဆောံက္တဵုဝေၚ်ကၠ၊ ဓၟက်ဆောံက္တဵုဝေၚ်ကၠတိက်ဒီုမံၚ်။,လဟုက်ဝေၚ်ကၠ,(v) rouse a sleeping tiger. [id.] ဓၟက်ဆောံက္တဵုဝေၚ်ကၠ၊ ဓၟက်ဆောံက္တဵုဝေၚ်ကၠတိက်ဒီုမံၚ်။
Rouse.  ဖ္တိုက်။,ဖတိုက်,"(v) to fight, to cause to fight, set upon, incite, urge on, rouse. [id] ဖ္တိုက်။"
Roused like a tiger,လဟုက်ညံၚ်ကၠ,(v) roused like a tiger.
Rout,ဝဳထိ,"(n) path, rout, flow of consciousness."
Route,ဂၠံၚ်တရဴ,"(n) way to, route, the way, directive, course. [id] လၟေၚ်ဂၠံၚ်။"
Route,တရဴ,"3 (n) journey, way, route, road.    အာတရဴ (v) to go on a journey.    အာတရဴသၟတ် (v) to go and urinate. [id] အာတရဴဍောတ်။    ဂၠံၚ်တရဴကွာန်ယိုက် (n) the way to Kwanyuig.    ပိုဲဇူဒၟံၚ်ဒေါဝ်တရဴဍုၚ် (n) we were resting on the way to town.    ပၠးတရဴ (v) to show the way. [id] ပၠတရဴ။    ဘာ်တရဴ (n) halfway."
Route,လာၚ်,"1 (n) [Eng.] line, route."
Route line,ကာလာၚ်,(n) route line.
Route.    အာတြဴ  to go on a journey.    အာတြဴသၟတ်  to go and urinate.  အာတြဴဍောတ်။    ဂၠံၚ်တြဴကွာန်ယိုက်  the way to kwanyuig.    ပိုဲဇူမံၚ်ဒေါဝ်တြဴဍုၚ်  we ware resting on the way into town.    ပၠတြဴ  to show theway.    ပၠးတြဴ  to extend the journey.    ဘာ်တြဴ  halfway,တြဴ,"1 (n) journey, way, road, route.    အာတြဴ (v) to go on a journey.    အာတြဴသၟတ် (v) to go and urinate. [id] အာတြဴဍောတ်။    ဂၠံၚ်တြဴကွာန်ယိုက် (n) the way to Kwanyuig.    ပိုဲဇူမံၚ်ဒေါဝ်တြဴဍုၚ် (n) we ware resting on the way into town.    ပၠတြဴ (v) to show theway.    ပၠးတြဴ (v) to extend the journey.    ဘာ်တြဴ (n) halfway."
Route.  တရဴ။    အာတရဴ  to go on a journey.    အာတရဴသၟတ်  to go and urinate.  အာတရဴဍောတ်။    ဂၠံၚ်တရဴကွာန်ယိုက်  the way to kwarn yuig.    ပိုဲဇူမံၚ်ဒေါဝ်တရဴဍုၚ်  we were resting on the way into town.    ဘာ်တရဴ  halfway.    ပၠတရဴ  to show the way.    တရဴမွဲတ္ၚဲ  a day’s journey,ကရဴ,"1 (n) journey, way, route. [id] တရဴ။    အာတရဴ (v) to go on a journey.    အာတရဴသၟတ် (v) to go and urinate. [id] အာတရဴဍောတ်။    ဂၠံၚ်တရဴကွာန်ယိုက် (n) the way to Kwarn Yuig.    ပိုဲဇူမံၚ်ဒေါဝ်တရဴဍုၚ် (n) we were resting on the way into town.    ဘာ်တရဴ (n) halfway.    ပၠတရဴ (v) to show the way.    တရဴမွဲတ္ၚဲ (n) a day’s journey."
Row,ကရုၚ်,"(n) row, column, line."
Row,တက်တ္ဍိုက်,"(v) to ply an oar, row."
Row,လၟေၚ်,"1 (n) line, row, regular order, succession."
Row of shops or stalls at the pagoda festival or fairs,ကရုၚ်,ကရုၚ်ဖျာ (n) row of shops or stalls at the pagoda festival or fairs.
Row of shops or stalls at the pagoda festival or fairs,ကရုၚ်ဖျာ,(n) row of shops or stalls at the pagoda festival or fairs.
Row of stalls at a fair,ကရုၚ်,ကရုၚ်ဖျာပေဲါ(ယ်) (n) row of stalls at a fair.
Row of stalls at a fair,ကရုၚ်ဖျာပေဲါ(ယ်),(n) row of stalls at a fair.
Row round anything.  ကွာ်ဂစုၚ်အာ။,ဂစုၚ်,ဂစုၚ်ဂေတ်ရေတ်ဒၟံၚ်အရာမွဲမွဲ (v) row round anything. [id] ကွာ်ဂစုၚ်အာ။
Row surrounding something.  ဗ္ဂေတ်။    ဗ္ဂေတ်ထောံကောန်ဍေၚ်မွဲဗ္ဂေတ်  turn the hands round once.    ဒယိုၚ်ဂှ်စုတ်ပၞာၚ်မွဲဗ္ဂေတ်  they set a row of candles round the post.  first sense,ပဂေတ်,"2 (n) turn, rotation, row surrounding something. [id] ဗ္ဂေတ်။    ဗ္ဂေတ်ထောံကောန်ဍေၚ်မွဲဗ္ဂေတ် (n) turn the hands round once.    ဒယိုၚ်ဂှ်စုတ်ပၞာၚ်မွဲဗ္ဂေတ် (n) they set a row of candles round the post. [Cf.] first sense, ပလော။ second sense, ဗွိုၚ်၊ ဗိုၚ်။    [Der.] ဂေတ် (v) to revolve."
Row.  ဂၟေၚ်။  လၟေၚ်။,ဂၟၚ်,"(n) {colloq} line, succession, row. [id] ဂၟေၚ်။ [Var.] လၟေၚ်။"
Rowdiness.  ဒဒှ်မဒှ်ပြသၞာ။,ဒဒှ်မဒှ်သေက်ဇဵုညးသ္ကံ,(n) rowdiness. [id] ဒဒှ်မဒှ်ပြသၞာ။
Rowdy person,နိဟ်,မၞိဟ်ထုဲဂရုဲ (n) rowdy person.
Rowdy person,မၞိဟ်ထုဲဂရုဲ,(n) rowdy person.
Rowdy.  မၞိဟ်ရိရိရေၚ်ရေၚ်။,မညာန်ညေဲပလေဝ်ပလံၚ်ဒၟံၚ်,(adj) rowdy. [id] မၞိဟ်ရိရိရေၚ်ရေၚ်။
Rowlock,ဇုက်ကၟာၚ်တ္ၚိုက်,(n) rowlock.
Royal,ကျာ်ကက္ကုသန်,ကျာ်ဂန် (n) royal.
Royal appointee,ညးမဂွံဒုၚ်အသံတြး,(n) {obs} royal appointee.
Royal attendants,ကမၠောန်,"(n) work, royal attendants, female attendants, occupation, business, enterprise, task, job, caller, calling."
Royal audience,အသဳအကၠဳ,"(n) conference, Royal audience, levee."
Royal audience given to generals,ဒုၚ်စ,"ဒုၚ်စမုက်ဗဵု(ဝ်) (v) royal audience given to generals {held during afternoons}, ground military review."
Royal barge,ဖံၚ်,"1 (n) raft, royal barge, with twin hulls and elaborate superstructure, beam along outside of hull of sampan or other craft, allowing access between bow and stern platforms, a raft or float."
Royal chamber,ဂၠံကျာ်သဳ,(n) royal chamber.
Royal citadel,တနုၚ်,"တၞုၚ်ကြကတ် (n) royal citadel, royal palace, royal precincts."
Royal citadel,တၞုၚ်ကြကတ်,"(n) royal citadel, royal precincts. [id] နန် (n) royal palace."
Royal city,ရာဇာဓနဳ,"(n) [P.] royal city, capital of a kingdom. [Cf.] ရာဇာဌာနဳ။"
Royal city.  ရာဇာဓနဳ။,ရာဇဌာနဳ,"(n) capital of the kingdom, royal city. [id.] ရာဇာဓနဳ။"
Royal concubine,မံၚ်မသၟိၚ်,(n) royal concubine.
Royal concubine.  ဗြဴမံၚ်မသၟိၚ်၊ မောၚ်မသၟိၚ်၊ မံၚ်မသၟိၚ်၊ မှောၚ်မှသၟိၚ်။,ဗြဴမောၚ်မသၟိၚ်,(n) royal concubine. [id] ဗြဴမံၚ်မသၟိၚ်၊ မောၚ်မသၟိၚ်၊ မံၚ်မသၟိၚ်၊ မှောၚ်မှသၟိၚ်။
Royal couch,ဒေန်,"3 (n) a kind of bedstead, couch, royal couch."
Royal decree,အသံတၠညး,"(n) royal decree, edict, etc."
Royal domain.  တိဍာ်မရာတ်ပ္ကၚ်ရၚ်၊ တိဍာ်ဨကရာတ်ပ္ကၚ်ရၚ်။,နန်ခွာ,(n) royal domain. [id] တိဍာ်မရာတ်ပ္ကၚ်ရၚ်၊ တိဍာ်ဨကရာတ်ပ္ကၚ်ရၚ်။
Royal edict,ရာဇာဝတ်,"(n) [P. raja vatta] duty of king, the duties of the ruler, kingly duties and morals, law of state, royal edict, judicial penalty. (ajd) criminal."
Royal edict,အသံသၟိၚ်,"(n) royal edict, official degree."
Royal elephant,စိၚ်မ္ၚဵု,(n) royal elephant.
Royal family,ရာဇာဝေါၚ်သ,"(n) [LF] [P. raja wamsa] royal family, royal house."
Royal head-dress,ၝောံကိုတ်,"(n) crown, royal head-dress."
Royal herald,မၞိဟ်အာဂတ,"(n) royal herald, forerunner, precursor, harbinger, advance party."
Royal house,ရာဇာဝေါၚ်သ,"(n) [LF] [P. raja wamsa] royal family, royal house."
Royal house.  ဝေါၚ်သဒတောဝ်နန်။,ဝေါၚ်သတၞောဝ်နန်,"(n) dynasty, royal house. [id.] ဝေါၚ်သဒတောဝ်နန်။"
Royal insignia.  ဖုံ၊ ဗလိုပ်။,ပသေက်,"1 (v) to consecrate king, by bathing ritually. (n) inauguration of a kingship, royal insignia. [Cf.] ဖုံ(မ်)၊ ဗလိုပ်။"
Royal line,ရာဇာဝၚ်,"(n) [P. raja wansa] {secular} chronicle of kings, history, historical work, royal line."
Royal or government emissary,ကလတ်,"2 (n) Royal or government emissary, ambassador intelligencer. [id] ကလုတ်။    ကလတ်အၚ် (n) night heron, Nycticorax nycticorax nycticorax L. [id] ကလုတ်အၚ်။    [Var.] ဒုတ်ဒီု (v) to have secret communication."
