English,Mon,Original_Definition
Female spirit medium,ဗြဴဒေါၚ်,"(n) female shaman, female spirit medium, fortune-teller."
Female teacher,အ္စာၝောံ,"(n) female teacher, schoolmistress."
Femi. you. used in friendly familiar way by elders to young folks,ၝာဲ,"(pers. Pron) femi. You. Used in friendly familiar way by elders to young folks, familiar and friendly term of address, used chiefly between spouses and to persons with whom the speaker is not acquainted."
Feminine,လိၚ်ဗြဴ,"(n) feminine, feminine gender."
Feminine gender,လိၚ်ဗြဴ,"(n) feminine, feminine gender."
Fence,စေဝ်,"2 (n) fence, line."
Fence,ဒပ်,"2 (n) fence, fortification, enclosure, stockade, bamboo trllis used for fencing and balustrading, stockaded camp.    ပါၚ်ဒပ် (n) gate."
Fence,ဒပ်ဇၞး,"(n) hedge, fence, inclosure."
Fence,ဒုၚ်တဲဒြပ်ကမၠတ်,"(v) receiver of stolen properties, fence."
Fence in.  ဗိုၚ်။  ခြိုၚ်  pound,ခြိုၚ်,"(v) to enclose, fence in. [Cf.] ဗိုၚ်။ [Der.] ခြိုၚ် (n) pound, cage."
Fence post,မြော,"(n) fence post, a fence made of small upright posts."
Fence.  ဂၞး။,ဂနး,(n) fence. [id] ဂၞး။
Fence.  ဂၞး။,ဂၞး,(n) fence. [id] ဂၞး။
Fence.  ဇၞး။,ဒၞး,(n) fence. [id] ဇၞး။
Fencer,မၞိဟ်ဝေၚ်ကွတ်မြ,(n) fencer.
Fennel,ဇဳဒမျိုၚ်,"(n) fennel, Nigellum sativum L. [Syn.] ဖျောဝ်။"
Fennel,ဖျောဝ်,"1 (n) fennel, Nigellum sativum L, nigella sativa keompfera, generic term for some herbs with aromatic tubers."
Fenugreek,ၜဲလာံသဴ,"(n) fenugreek, Trigonella feonum graecum."
Fermentation,ပွမဂွပ်ဂဇဝ်,(n) fermentation.
Fermented bamboo shoot,ၜၚ်ဗ္စး,(n) fermented bamboo shoot.
Fermented glutinous rice,လံက်ချာ,"(n) intoxicating preparation of fermented glutinous rice, fermented glutinous rice."
Fermented preparation of glutionous rice. in burma it seems to be an intoxicant and comes under the scope of the liquor laws. in siam it is a food and is exposed for sale on marker stalls and at railway stations as well as being made at home for family use.  လံက်ချာ။,လက်ချာ,(n) fermented preparation of glutionous rice. In Burma it seems to be an intoxicant and comes under the scope of the liquor laws. In Siam it is a food and is exposed for sale on marker stalls and at railway stations as well as being made at home for family use. [Cf.] လံက်ချာ။
Ferocious,သဟာသဳ,"(adj) [P. sahasiko] violent, cruel, ferocious."
Ferocious tigers.  ဂြိုဟ်  to be harsh,ဒမြိုဟ်,"ကၠဒမြိုဟ် (n) ferocious tigers. [Der] ဂြိုဟ် (v) to be harsh, vocalic infix."
Ferocious.  သဟာသဳ။,ဇဟာသဳ,"(adj) [P.] violent, cruel, ferocious. [Var.] သဟာသဳ။"
Ferocity,ဒဇန်,"ဒဇန်ဟာသဳ (n) ferocity, cruelty."
Ferocity,ဒဇန်ဟာသဳ,"(n) ferocity, cruelty."
Ferocity,ဒမြိုဟ်,"(v) to be harsh, cruel, violent, ferocity."
Ferocity.  ဂရိုဟ်၊ ဒရိုဟ်။    အဲဖေက်ဒရိုဟ်ဍေံ  i fear his heartless nature.    ကၠဒရိုဟ်  ferocious tigers.     ဂြိုဟ်  to be harsh,ခရိုဟ်,2 (n) ferocity. [id] ဂရိုဟ်၊ ဒရိုဟ်။    အဲဖေက်ဒရိုဟ်ဍေံ (n) I fear his heartless nature.    ကၠဒရိုဟ် (n) ferocious tigers.    [Der.] ဂြိုဟ် (v) to be harsh.
Feroma elephantum correa.  ဆုကွိတ်၊ တၞံကွိတ်။  ကိုတ်။,ကွိတ်,"(n) wood-apple, Gardenia erythroclada Kuiz, elephant apple, Feroma elephantum Correa. [id] ဆုကွိတ်၊ တၞံကွိတ်။ [Cf.] ကိုတ်။"
Feronia elephantum correa.  ကွိတ်၊ တၞံကွိတ်။,ဆုကွက်,"(n) wood-apple, Gardenia erythroclada Kury, elephant apple, Feronia elephantum Correa. [Syn.] ကွိတ်၊ တၞံကွိတ်။"
Feronia elephantum correa. [syn. ကွိတ်၊ ဆုကွိတ်။,တၞံကွိတ်,"(n) wood-apple, Cardenia erythroclada Kutz, elephant apple, Feronia elephantum Correa. [Syn. ကွိတ်၊ ဆုကွိတ်။"
Ferriage,သြန်ဂဒေါံ,သြန်ဂဒေါအ် (n) ferriage.
Ferriage,သြန်ဂဒေါအ်,(n) ferriage.
Ferriage.  သြန်ၚ္ၚုဟ်ဂဒေါံ။,သြန်ဒဒေါံ,(n) ferriage. [id.] သြန်ၚ္ၚုဟ်ဂဒေါံ(အ်)။
Ferruginea vroeg,ၜိုပ်,"(n) brahminy duck or ruddy shelduck, whistling teal, lesser tree duck, Tadorna, ferruginea Vroeg, the Mon national emblem."
Ferry-boat.  ဂၠုၚ်ဂဒေံါ။,ဂၠၚ်ဂဒိုအ်,(n) ferry-boat. [id] ဂၠုၚ်ဂဒေံါ(အ)။
Ferry-man.  တၠဂဒိုအ်။,ဒဒေါံ,တၠဒဒေါံ (n) ferry-man. [id] တၠဂဒိုအ်။
Ferry-man.  တၠဂၠုၚ်ဂဒိုံ။,သၟာဂၠုၚ်ဂဒိုအ်,(n) ferry-man. [id.] တၠဂၠုၚ်ဂဒိုံ(အ်)။
Ferry.  ဂဒိုအ်။,ဒဒေံါ,(n) ferry. [id] ဂဒိုအ်။
Ferry.  ဂၠုၚ်ဂဒေံါ။,ဂဒေါအ်,(n) ferry. [id] ဂၠုၚ်ဂဒေံါ(အ်)။
Ferry.  ဂၠုၚ်ဂဒေံါ။,ဂဒေါံ,ဂဒေါအ် (n) ferry. [id] ဂၠုၚ်ဂဒေံါ(အ်)။
Fertile top-soil,ထပ်လ္တူကျာ,(n) fertile top-soil.
Fertile top-soil,ထပ်လ္တူကျာ,(n) fertile top-soil.
Fertility,ရှ်တိ,"(n) fertility, fecundity, richness (of soil)."
Fertilizer,ကဏေံ,"2 ကဏေံ(အ်) (n) faeces. [id] ကၞေံ(အ်)။    ကၞေံစုတ် (v) defecate. [Syn.] အိက်စုတ်၊ အိက်ထောံ(အ်)။ [Cf.] အသုဘ၊ အိက်။    [Var.] ဝဲါ(ယ်) (n) excrement, fertilizer, manure."
Fertilizer,ဝဲါ,"2 (n) fertilizer, manure, cow-dung. [Cf.] အိက်၊ ကၞေံ(အ်)။"
Fertilizer,ဝါယ်,"2 (n) fertilizer, manure, cow-dung. [Cf.] အိက်၊ ကၞေံ(အ်)။"
Fervour,ဇဴစိုတ်,"(n) fervour, ardour, eagerness, purpose of heart, force of character."
Fester,ခတိုဟ်,"2 (v) to suppurate, fester, to burst, break out. [id] ဗ္တိုဟ်။    တဲဗ္တိုဟ်အာ (v) his hand turned septic.    ဗြိုအ်ဗ္တိုဟ်ရ (v) the boil has burst.    ဗ္တိုဟ်တိတ် (v) to burst out.    ဗ္တိုဟ်တိုန် (v) to over flow. [Der.] ပတိုဟ် (n) pus."
Fester,ဂရိ,"1 (v) fester, be septic. [id] ကြိုန်၊ ရိ။"
Fester,ဗတိုဟ်,"1 (v) to suppurate, fester, burst, break out. [id] ဗ္တိုဟ်။    တဲဍေံဗ္တိုဟ်အာ (v) her hand turned septic.    ဗြိုအ်ဗ္တိုဟ်အာ (v) the boil ahs burst.    ပ္တိုဟ် (n) pus.    ဗ္တိုဟ်တိတ် (v) to burst out.    ဗ္တိုဟ်တိုန် (v) to over flow.    ဗ္တိုဟ်ဗံ(မ်) (v) detonate {bomb}."
Festival,ပေဲါ,"(n) religious festival, dramastic entertainment, feast, festival, public entertainment, esp. given at such festival, feast, enterainment, contest, race."
Festival,ပေါယ်,"(n) religious festival, dramastic entertainment, feast, festival, public entertainment, esp. given at such festival, feast, enterainment, contest, race."
Festival,မၚ်္ဂလ,"(n) [P.] blessing, blessedness, festival, ceremony."
Festival,လ္ဗၚ်,"(n) festival, jollification. [id.] သ္ဘၚ်၊ သ္ဘၚ်ပေဲါသုၚ်စမိပ်ဇြိပ်ဝေၚ်ဂြိုၚ်။ [Cf.] ပေဲါ(ယ်)၊ ဘၚ်၊ သ္ဘၚ်။"
Festival,သ္ဘၚ်,"(n) festival {meat and drink served to royalty}, festival, feast. [id.] စၞသွက်မရာတ်သ္ပပြဘိုက်။"
Festival,သ္ဘၚ်,"(n) festival {meat and drink served to royalty}, festival, feast. [id.] စၞသွက်မရာတ်သ္ပပြဘိုက်။"
Festival at end of lent ဝှ်၊ with feasting and presentation of robes to monks.  ပွာ။,ပဝါ,"3 (n) [P. pavara, Skt. Pravarana] festival at end of Lent ဝှ်၊ with feasting and presentation of robes to monks. [id] ပွာ။"
Festival at end of lent.  ပဝါ။    ဝှ်  with feasting and presentation of robes to monks,ကဝါ,3 (n) festival at end of lent. [id] ပဝါ။    ဝှ် (n) with feasting and presentation of robes to monks.
Festival.  ပေဲါ၊ သ္ဘၚ်။   ဘၚ်၊ သ္ဘၚ်။,လ္ဘၚ်,(n) festival. [Cf.] ပေဲါ(ယ်)၊ သ္ဘၚ်။ [Var.] (pref) ဘၚ်၊ သ္ဘၚ်။
Festival.  သဘၚ်။,အဘၚ်,(n) festival. [id] သဘၚ်။
Festival.  သ္ဘၚ်။,ဘၚ်,1 (n) festival. [id] သ္ဘၚ်။
Festival. this word slightly abbreviated forms the second part of such compound as ပူဇဴသကာ၊ လာပ်သကာ။,သက္ကာရ,"(n) [P.] hospitable, reception, festival. This word slightly abbreviated forms the second part of such compound as ပူဇဴသကာ၊ လာပ်သကာ။"
Festivities.  ဇာတ်၊ သ္ဘၚ်။,ပေဲါသ္ဘၚ်,(n) festivities. [Cf.] ဇာတ်၊ သ္ဘၚ်။
Fetch,ကေတ်,"(v) to take, fetch, obtain, to wish, to have want."
Fetlock,နှေပ်,သၞေပ်ဍောတ် (n) fetlock.
Fetlock,သၞေပ်ဍောတ်,(n) fetlock.
Fetter,ခရှ်ေ,"(n) fetter, chain. [id] ဂရှ်ေ(ဟ်)၊ ဇရှ်ေ(ဟ်)။"
Fetter,ဇရှ်ေ,"(n) chain, fetter, slip, ticket. [id] ဇုက်ဇရှ်ေ။"
Fetter,ထရှ်ေ,"ထရေဟ် (n) chain, fetter, fetters. [id] ဇရှ်ေ(ဟ်)။"
Fetter,ထရှ်ေ,"ဇုက်ထရှ်ေ (n) chain, fetter, fetters."
Fetter,ထရှ်ေစာံဂိုၚ်,(n) fetter.
Fetters,ထရှ်ေ,"ဇုက်ထရှ်ေ (n) chain, fetter, fetters."
Fetters of passion,ဇရှ်ေတဏှာ,(n) fetters of passion.
Fetters of passion,ဇြေဟ်တဏှာ,(n) fetters of passion.
Fetters.  ဇရှ်ေ။,ထရှ်ေ,"ထရေဟ် (n) chain, fetter, fetters. [id] ဇရှ်ေ(ဟ်)။"
Feudal lord,စခန်လွာ,"(v) lord of a territory in a state, feudal lord."
Feudal lord.  ပဒေသရာတ်။,ပဒေသရး,"(n) [P. padesaraja] governor, feudal lord. [id] ပဒေသရာတ်။"
Feudal system,သၞောတ်ပဒေသရာတ်,"(n) feudal system, feudalism. [id.] သၞောတ်ပဒေသရး။"
Feudalism.  သၞောတ်နဲကဲမဖျေံလိၚ်စတိဍာ်။,သၞောတ်နဲကဲတၠတိဍာ်,(n) feudalism. [id.] သၞောတ်နဲကဲမဖျေံလိၚ်စတိဍာ်(က်)။
Feudalism.  သၞောတ်ပဒေသရး။,သၞောတ်ပဒေသရာတ်,"(n) feudal system, feudalism. [id.] သၞောတ်ပဒေသရး။"
Fever,ဇွဟ်,(n) fever.
Fever with shivering and chilliness.  ဇွဟ်ၜိုဟ်။,ဇွဟ်ဇတဝ်,(n) fever with shivering and chilliness. [id] ဇွဟ်ၜိုဟ်။
Fever-nut creeper,တလိၚ်,"3 (n) fever-nut creeper, Caesalpinia bonducella Fleming."
Fever-nut creeper caesalpinia bonducella felming,ကလိၚ်,3 (n) fever-nut creeper Caesalpinia bonducella Felming.
Fever.  ဇကုဂမ္တဴ။,ဇှ်,1 (n) fever. [id] ဇကုဂမ္တဴ။
Feverish cold,ဆာမ်,ဇွဟ်ဆာံ(မ်) (n) feverish cold.
Feverish cold,ဆာံ,ဇွဟ်ဆာံ(မ်) (n) feverish cold.
Feverish cold,ဇွဟ်ချာံ,"(n) feverish cold, a fever caused by a cold."
Feverish cold,ယဲဇှ်ချာံ,"(n) feverish cold, cold in the head."
Feverish cold.  ဇွဟ်ချာံ။,ချာံ,ယဲဇှ်ချာံ(မ်) (n) feverish cold. [id] ဇွဟ်ချာံ(မ်)။
Feverish to be depressed by worries,က္တဴက္တာန်,"(v) to be over heated, feverish to be depressed by worries."
Feverish.  မဒှ်ညံၚ်ရဴက္တဵုဒှ်တိုန်ဇှ်လေဝ်လေဝ်။,မကလိဂွံယဲဇကုဂမ္တဴ,(adj) feverish. [id] မဒှ်ညံၚ်ရဴက္တဵုဒှ်တိုန်ဇှ်လေဝ်လေဝ်။
Few,အောန်,"(v) to be small quantity, little, few, to be few, be less then. [id] ဒေက်၊ ယုတ်။"
Fez,ခပေဲ,"(n) fez, hat, cap, skull-cap."
Ffragrant heartwood of the eaglewood,အဂၠဴ,"(n) aloeswood tree, eaglewood tree, algallochum, Aquilaria agallocha Roxburgh. {Bru. Aguilaria agallocha}, ffragrant heartwood of the eaglewood."
Fiber from seed pods of bomba malabaricum tree,သၞကြိက်,"(n) down obtained from dried silk cotton, fiber from seed pods of Bomba malabaricum tree, cotton wool, used for stuffing pillows."
Fibre,ဇြေဟ်,"3 (n) fibre, filament."
Fibre from seed pods of bombax alabaricum tree,ဖၞကြိက်,"(n) fibre from seed pods of Bombax alabaricum tree, used for stuffing pillows."
Fibre from stem of caryota palm,ထၜိုတ်,ထ္ၜိုတ်မှိ (n) fibre from stem of Caryota palm.
Fibre from the outer skin of certain tropical plants,ဇုက်ကာန်,"(n) jute, fibre from the outer skin of certain tropical plants."
Fibre from the stem of caryota palm,ဇၜိုတ်မှိ,(n) fibre from the stem of caryota palm.
Fibre of broom,ဇြေဟ်တၟဟ်,(n) fibre of broom.
Fibre တေံညိ။,fiber,ရံၚ် fibre တေံညိ။
Fibrillate,မတၚ်,(v) {of hard cover of seed} fibrillate.
Fibrous bark of which is used for making ropes,ကၠီ,"(n) plant fibre, tree of the Sterculia species, fibrous bark of which is used for making ropes, tree yielding light wood used for boxes, Sterculia villosa Roxburgh."
Fibrous outer husk of coconut.  သၠာဲ။  ဇကောဝ်၊ သၞော်။,သ္ကောဝ်,"(n) bark of a tree, fibrous outer husk of coconut. [Cf.] သၠာဲ(ယ်)။ [Syn.] ဇကောဝ်၊ သၞော်(က်)။"
Fibrous under bark of tree,သၠာဲ,"1 (n) emptiness, worthlessness, fibrous under bark of tree, liber, sap-wood. [Cf.] သ္ကောဝ်၊ သၞော်(က်)။"
Fibrous under bark of tree,သၠာယ်,"1 (n) emptiness, worthlessness, fibrous under bark of tree, liber, sap-wood. [Cf.] သ္ကောဝ်၊ သၞော်(က်)။"
Fickle,ဝိစိကိစ္ဆာ,"(adj) [P.] doubt, scepticism, indecision of mind, unstable, fickle."
Fiction,ဗီု,"(n) picture, printing type, pattern, manner, kind, sort, fiction."
Fiction,ဗိုမ်,"(n) picture, printing type, pattern, manner, kind, sort, fiction."
Fiction,ဝတ္ထု,"(n) [P.] matter, object, thing, offering, money offered for the use of monks, commodity, generic term for story, narrative, novel, fiction."
